main_skill_lv_2,rarity,dodge,name,energy_recovery_rate,energy_reduce_rate,break_durability,main_skill_lv_4,physical_critical,main_skill_lv_10,main_skill_lv_1,life_steal,resist_status_id,ex_skill_lv_2,main_skill_lv_8,main_skill_lv_9,ex_skill_lv_5,magic_str,wave_energy_recovery,unit_id,atk,magic_critical,def,unique_equipment_flag_1,accuracy,union_burst_level,ex_skill_lv_4,main_skill_lv_6,wave_hp_recovery,main_skill_lv_3,enemy_id,main_skill_lv_7,level,ex_skill_lv_3,virtual_hp,physical_penetrate,magic_def,hp_recovery_rate,hp,promotion_level,main_skill_lv_5,magic_penetrate,ex_skill_lv_1,resist_variation_id
304,5,0,莱拉耶尔的暗影,24,17,0,304,0,0,304,0,200000001,0,0,0,0,69398,0,626501,0,2108,469,0,42,304,0,0,0,304,820101305,0,304,0,0,0,521,45,9340411,32,304,0,0,0
3050,0,0,蓝色魔像,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,250800,10213,0,612,0,42,3050,0,0,0,3050,820101401,0,305,0,0,0,3672,0,14534867,1,3050,0,0,0
3050,0,0,兽人,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,252800,10332,0,1530,0,42,3050,0,0,0,3050,820101402,0,305,0,0,0,1377,0,13759343,1,3050,0,0,0
3050,0,0,树妖,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,251800,11542,0,1224,0,42,3050,0,0,0,3050,820101403,0,305,0,0,0,1836,0,13659520,1,3050,0,0,0
305,6,18,香织的暗影,49,15,0,305,2104,0,305,0,200000001,0,0,0,0,0,0,601701,67404,0,761,1,55,305,0,0,0,305,820101404,0,305,0,0,0,559,30,10095332,32,305,0,0,0
305,5,20,可可萝（礼服）的暗影,22,0,0,305,2811,0,305,0,200000001,0,0,0,0,0,0,615501,61368,0,528,1,80,305,0,0,0,305,820101405,0,305,0,0,0,491,25,9870259,32,305,0,0,0
3050,0,0,持盾哥布林,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,251200,11662,0,1530,0,42,3050,0,0,0,3050,820101501,0,305,0,0,0,1377,0,13906106,1,3050,0,0,0
3050,0,0,愤怒章鱼,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,33651,0,253300,0,0,765,0,42,3050,0,0,0,3050,820101502,0,305,0,0,0,1148,0,13190542,1,3050,0,0,0
305,5,0,莱拉耶尔的暗影,24,17,0,305,0,0,305,0,200000001,0,0,0,0,69440,0,626501,0,2108,469,0,42,305,0,0,0,305,820101503,0,305,0,0,0,521,45,9194763,32,305,0,0,0
305,6,0,美咲的暗影,29,17,0,305,0,0,305,0,200000001,0,0,0,0,72998,0,605001,0,2341,467,1,42,305,0,0,0,305,820101504,0,305,0,0,0,574,45,10000692,32,305,0,0,0
3050,0,0,铃兰虫,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,22434,0,258400,0,0,306,0,42,3050,0,0,0,3050,820101505,0,305,0,0,0,459,915,15392960,1,3050,0,0,0
3050,0,0,北海狮首领,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,250400,10937,0,1530,0,42,3050,0,0,0,3050,820101601,0,305,0,0,0,2295,0,14172373,1,3050,0,0,0
3050,0,0,丛林守护者,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,251300,11782,0,918,0,42,3050,0,0,0,3050,820101602,0,305,0,0,0,2295,0,14948197,1,3050,0,0,0
305,5,12,空花（大江户）的暗影,19,20,0,305,0,0,305,0,200000001,0,0,0,0,27063,0,609501,0,120,2237,1,42,305,0,0,0,305,820101603,0,305,0,0,0,3207,208,12494581,32,305,0,0,0
305,6,0,铃莓的暗影,28,24,0,305,0,0,305,0,200000001,0,0,0,0,57908,0,602503,0,1303,841,1,42,305,0,0,0,305,820101604,0,305,0,0,0,1151,133,11281412,32,305,0,0,0
305,5,3,香澄（魔法少女）的暗影,19,21,0,305,0,0,305,0,200000001,0,0,0,0,47155,0,612201,0,512,2056,1,42,305,0,0,0,305,820101605,0,305,0,0,0,1663,153,10877377,32,305,0,0,0
3060,0,0,会动的剑士,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,251000,12150,0,1228,0,42,3060,0,0,0,3060,820101701,0,306,0,0,0,2763,0,13960278,1,3060,0,0,0
306,6,7,怜的暗影,36,0,0,306,1648,0,306,0,200000001,0,0,0,0,0,0,600301,62374,0,811,1,48,306,0,0,0,306,820101702,0,306,0,0,0,738,40,11492502,32,306,0,0,0
3060,0,0,啄啄鸟,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,253400,15775,0,768,0,42,3060,0,0,0,3060,820101703,0,306,0,0,0,1152,0,13672809,1,3060,0,0,0
306,6,48,可可萝的暗影,18,4,0,306,293,0,306,0,200000001,0,0,0,0,0,0,605901,42865,0,2242,1,42,306,0,0,0,306,820101704,0,306,0,0,0,2261,1760,11445786,32,306,0,0,0
3060,0,0,洞穴猿人,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,256800,43233,0,461,0,42,3060,0,0,0,3060,820101705,0,306,0,0,0,691,0,13696666,1,3060,0,0,0
3060,0,0,野性角鹿,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,251600,8033,0,1228,0,42,3060,0,0,0,3060,820101801,0,306,0,0,0,1842,0,12779386,1,3060,0,0,0
3060,0,0,持盾哥布林,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,251200,8901,0,1535,0,42,3060,0,0,0,3060,820101802,0,306,0,0,0,1382,0,12753265,1,3060,0,0,0
306,6,30,静流的暗影,30,5,0,306,539,0,306,0,200000001,0,0,0,0,0,0,604903,24452,0,3105,1,42,306,0,0,0,306,820101803,0,306,0,0,0,2125,166,10818250,32,306,0,0,0
3060,0,0,寒冰雏鸟,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,19779,0,255100,0,0,768,0,42,3060,0,0,0,3060,820101804,0,306,0,0,0,1152,0,11513754,1,3060,0,0,0
306,5,0,凯露（新年）的暗影,24,17,0,306,0,0,306,0,200000001,0,0,0,0,54552,0,612001,0,2268,395,1,42,306,0,0,0,306,820101805,0,306,0,0,0,460,45,8167514,32,306,0,0,0
3060,0,0,会动的战士雕像,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,250900,12025,0,1842,0,42,3060,0,0,0,3060,820101901,0,306,0,0,0,1842,0,14166938,1,3060,0,0,0
3060,0,0,坚果射手,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,254200,1704,0,921,0,42,3060,0,0,0,3060,820101902,0,306,0,0,0,1382,0,13703626,1,3060,0,0,0
306,6,47,可可萝（夏日）的暗影,28,4,0,306,351,0,306,0,200000001,0,0,0,0,0,0,607601,43597,0,2204,1,42,306,0,0,0,306,820101903,0,306,0,0,0,2828,1760,11924822,32,306,0,0,0
306,6,3,铃奈的暗影,45,0,0,306,1918,0,306,0,200000001,0,0,0,0,0,0,601601,70368,0,613,1,68,306,0,0,0,306,820101904,0,306,0,0,0,761,30,10706014,32,306,0,0,0
3060,0,0,小型狮鹫,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,256400,42749,0,461,0,42,3060,0,0,0,3060,820101905,0,306,0,0,0,691,0,14178433,1,3060,0,0,0
900,1,0,海龙,70,0,0,550,0,0,0,0,300000008,0,0,0,0,40000,0,301003,60000,0,1000,0,60,0,0,0,0,0,820102001,0,313,0,0,0,1000,0,123000000,1,850,0,0,0
110,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,5000,0,110,820102002,150,313,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,820102003,0,313,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,5000,0,0,0,0,820102004,0,313,0,0,0,0,0,1000000000,1,0,0,0,0
3070,0,0,雪原山羊,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,0,0,251700,12026,0,1232,0,42,3070,0,0,0,3070,820102101,0,307,0,0,0,1848,0,12757888,1,3070,0,0,0
3070,0,0,持盾哥布林,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,0,0,251200,13091,0,1540,0,42,3070,0,0,0,3070,820102102,0,307,0,0,0,1386,0,12740597,1,3070,0,0,0
307,6,26,纯的暗影,30,5,0,307,536,0,307,0,200000001,0,0,0,0,0,0,604701,33616,0,2705,1,42,307,0,0,0,307,820102103,0,307,0,0,0,3262,69,11184433,32,307,0,0,0
307,5,20,千爱瑠（圣学祭）的暗影,39,15,0,307,2128,0,307,0,200000001,0,0,0,0,0,0,616301,74736,0,721,1,60,307,0,0,0,307,820102104,0,307,0,0,0,516,30,8917778,32,307,0,0,0
3070,0,0,毒食花,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,0,0,257200,35373,0,462,0,42,3070,0,0,0,3070,820102105,0,307,0,0,0,693,0,12027884,1,3070,0,0,0
3070,0,0,寄居蟹骑士,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,0,0,254100,12167,0,2156,0,42,3070,0,0,0,3070,820102201,0,307,0,0,0,1386,0,13863820,1,3070,0,0,0
307,5,0,安的暗影,26,18,0,307,0,0,307,0,200000001,0,0,0,0,83736,0,609201,0,2133,437,1,42,307,0,0,0,307,820102202,0,307,0,0,0,543,45,9608406,32,307,0,0,0
307,5,0,凯露（公主）的暗影,26,17,0,307,0,0,307,0,200000001,0,0,0,0,73445,0,680601,0,2429,420,1,42,307,0,0,0,307,820102203,0,307,0,0,0,558,123,9647802,32,307,0,0,0
3070,0,0,洞穴蜗牛,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,1372,0,256900,0,0,924,0,42,3070,0,0,0,3070,820102204,0,307,0,0,0,1386,921,13554424,1,3070,0,0,0
3070,0,0,魔法魔鬼鱼,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,15566,0,259500,0,0,308,0,42,3070,0,0,0,3070,820102205,0,307,0,0,0,462,0,12327731,1,3070,0,0,0
307,5,12,空花（大江户）的暗影,19,20,0,307,0,0,307,0,200000001,0,0,0,0,31114,0,609501,0,122,2319,1,42,307,0,0,0,307,820102301,0,307,0,0,0,3377,208,13243453,32,307,0,0,0
307,6,0,七七香的暗影,34,16,0,307,0,0,307,0,200000001,0,0,0,0,81254,0,601301,0,2202,622,1,42,307,0,0,0,307,820102302,0,307,0,0,0,775,49,11264597,32,307,0,0,0
3070,0,0,淘气恶魔,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,46256,0,256300,0,0,462,0,42,3070,0,0,0,3070,820102303,0,307,0,0,0,693,0,15018515,1,3070,0,0,0
307,5,0,雪（大江户）的暗影,19,22,0,307,0,0,307,0,200000001,0,0,0,0,70292,0,617601,0,863,867,1,42,307,0,0,0,307,820102304,0,307,0,0,0,1775,1510,11135112,32,307,0,0,0
3070,0,0,魔杖智螺,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,24498,0,259600,0,0,308,0,42,3070,0,0,0,3070,820102305,0,307,0,0,0,462,0,13543417,1,3070,0,0,0
3080,0,0,蓝色魔像,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,250800,11494,0,618,0,42,3080,0,0,0,3080,820102401,0,308,0,0,0,3708,0,15345910,1,3080,0,0,0
3080,0,0,野性角鹿,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,251600,11896,0,1236,0,42,3080,0,0,0,3080,820102402,0,308,0,0,0,1854,0,14522328,1,3080,0,0,0
3080,0,0,会动的剑士,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,251000,13629,0,1236,0,42,3080,0,0,0,3080,820102403,0,308,0,0,0,2781,0,14080688,1,3080,0,0,0
308,6,11,祈梨的暗影,32,0,0,308,1254,0,308,0,200000001,0,0,0,0,0,0,606602,70853,0,1235,1,47,308,0,0,0,308,820102404,0,308,0,0,0,1172,50,11406986,32,308,0,0,0
308,5,40,咲恋（夏日）的暗影,20,4,0,308,724,0,308,0,200000001,0,0,0,0,0,0,610301,56539,0,1813,1,42,308,0,0,0,308,820102405,0,308,0,0,0,1796,59,11046003,32,308,0,0,0
3080,0,0,蓝色魔像,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,250800,11494,0,618,0,42,3080,0,0,0,3080,820102501,0,308,0,0,0,3708,0,15435549,1,3080,0,0,0
3080,0,0,树精,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,252000,12829,0,1236,0,42,3080,0,0,0,3080,820102502,0,308,0,0,0,1854,0,14565651,1,3080,0,0,0
308,6,22,空花的暗影,23,6,0,308,887,0,308,0,200000001,0,0,0,0,0,0,604503,31602,62,2291,1,42,308,0,0,0,308,820102503,0,308,0,0,0,3189,259,12604706,32,308,0,0,0
308,5,0,露娜的暗影,24,18,0,308,0,0,308,0,200000001,0,0,0,0,80138,0,611401,0,2128,389,1,42,308,0,0,0,308,820102504,0,308,0,0,0,512,60,9836604,32,308,0,0,0
3080,0,0,宁芙,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,34011,0,258100,0,0,309,0,42,3080,0,0,0,3080,820102505,0,308,0,0,0,464,0,13820594,1,3080,0,0,0
3080,0,0,魔像,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,250700,5954,0,2472,0,42,3080,0,0,0,3080,820102601,0,308,0,0,0,927,0,10466915,1,3080,0,0,0
308,5,48,克罗依的暗影,18,0,0,308,2583,0,308,0,200000001,0,0,0,0,0,0,610801,40760,0,630,1,64,308,0,0,0,308,820102602,0,308,0,0,0,461,30,7443542,32,308,0,0,0
308,6,17,莫妮卡的暗影,28,2,0,308,1400,0,308,0,200000001,0,0,0,0,0,0,605301,37780,0,1506,1,58,308,0,0,0,308,820102603,0,308,0,0,0,1511,22,8235930,32,308,0,0,0
308,5,40,可可萝（公主）的暗影,18,4,0,308,203,0,308,0,200000001,0,0,0,0,0,0,680501,31757,0,2088,1,42,308,0,0,0,308,820102604,0,308,0,0,0,2036,1440,7900439,32,308,0,0,0
3080,0,0,寒冰魔鱼,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,255200,25269,0,773,0,42,3080,0,0,0,3080,820102605,0,308,0,0,0,1159,0,9387591,1,3080,0,0,0
3090,0,0,野性角鹿,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,251600,11899,0,1240,0,42,3090,0,0,0,3090,820102701,0,309,0,0,0,1860,0,8898787,1,3090,0,0,0
3090,0,0,北海狮首领,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,250400,12296,0,1550,0,42,3090,0,0,0,3090,820102702,0,309,0,0,0,2325,0,8557440,1,3090,0,0,0
309,6,30,静流的暗影,30,5,0,309,546,0,309,0,200000001,0,0,0,0,0,0,604903,36938,0,3171,1,42,309,0,0,0,309,820102703,0,309,0,0,0,2165,167,7610315,32,309,0,0,0
309,5,0,茜里（天使）的暗影,26,17,0,309,0,0,309,0,200000001,0,0,0,0,92629,0,613701,0,2354,437,1,42,309,0,0,0,309,820102704,0,309,0,0,0,552,45,6096481,32,309,0,0,0
3090,0,0,垂耳翼兔,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,45708,0,256000,0,0,465,0,42,3090,0,0,0,3090,820102705,0,309,0,0,0,698,0,8517000,1,3090,0,0,0
3090,0,0,上位兽人,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,252900,11767,0,930,0,42,3090,0,0,0,3090,820102801,0,309,0,0,0,2325,0,13672763,1,3090,0,0,0
3090,0,0,雪原山羊,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,251700,12032,0,1240,0,42,3090,0,0,0,3090,820102802,0,309,0,0,0,1860,0,13415105,1,3090,0,0,0
3090,0,0,会动的剑士,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,251000,13631,0,1240,0,42,3090,0,0,0,3090,820102803,0,309,0,0,0,2790,0,13023300,1,3090,0,0,0
309,6,26,纯的暗影,30,5,0,309,536,0,309,0,200000001,0,0,0,0,0,0,604701,33660,0,2709,1,42,309,0,0,0,309,820102804,0,309,0,0,0,3270,69,11848543,32,309,0,0,0
309,5,0,凯露（新年）的暗影,24,17,0,309,0,0,309,0,200000001,0,0,0,0,80127,0,612001,0,2297,412,1,42,309,0,0,0,309,820102805,0,309,0,0,0,470,45,9104923,32,309,0,0,0
3090,0,0,会动的剑士,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,251000,13631,0,1240,0,42,3090,0,0,0,3090,820102901,0,309,0,0,0,2790,0,13093774,1,3090,0,0,0
309,5,20,千爱瑠（圣学祭）的暗影,39,15,0,309,2130,0,309,0,200000001,0,0,0,0,0,0,616301,74845,0,723,1,60,309,0,0,0,309,820102902,0,309,0,0,0,517,30,9648341,32,309,0,0,0
3090,0,0,红菇,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,252100,36488,0,930,0,42,3090,0,0,0,3090,820102903,0,309,0,0,0,1395,0,12638858,1,3090,0,0,0
309,6,48,可可萝的暗影,18,4,0,309,293,0,309,0,200000001,0,0,0,0,0,0,605901,51500,0,2326,1,42,309,0,0,0,309,820102904,0,309,0,0,0,2379,1770,10749890,32,309,0,0,0
3090,0,0,杀人蜂,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,255500,19410,0,775,0,42,3090,0,0,0,3090,820102905,0,309,0,0,0,1163,0,12379794,1,3090,0,0,0
0,1,0,泰坦陆龟,70,0,0,3000,0,0,50,0,300000008,0,0,50,0,0,0,304103,0,0,0,0,60,50,0,5000,0,700,820103001,5000,316,0,700,0,0,0,108000000,1,300,0,0,0
0,1,0,泰坦陆龟 部位A,0,0,0,0,0,0,0,0,300000008,0,0,0,0,1000,0,304103,20000,0,3000,0,60,0,0,0,0,0,820103002,0,316,0,0,0,3000,0,800000,1,0,0,0,0
0,1,0,泰坦陆龟 部位B,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,304103,0,0,800,0,60,0,0,0,0,0,820103003,0,316,0,0,0,800,0,3000000,1,0,0,0,0
0,1,0,泰坦陆龟 部位C,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,304103,0,0,300,0,60,0,0,0,0,0,820103004,0,316,0,0,0,200,0,1600000,1,0,0,0,0
100,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,5000,0,100,820103005,150,316,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,820103006,0,316,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,5000,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,0,0,5000,820103007,0,316,0,0,0,0,0,1000000000,1,0,0,0,0
3100,0,0,兽人,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,252800,11511,0,1555,0,44,3100,0,0,0,3100,820103101,0,310,0,0,0,1400,0,10993205,1,3100,0,0,0
3100,0,0,野性角鹿,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,251600,11790,0,1244,0,44,3100,0,0,0,3100,820103102,0,310,0,0,0,1866,0,10960564,1,3100,0,0,0
3100,0,0,北海狮首领,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,250400,12199,0,1555,0,44,3100,0,0,0,3100,820103103,0,310,0,0,0,2333,0,10561827,1,3100,0,0,0
310,5,4,莉莉（堕天使）的暗影,34,0,0,310,1847,0,310,0,200000001,0,0,0,0,0,0,625801,76527,0,472,1,44,310,0,0,0,310,820103104,0,310,0,0,0,423,30,7763106,33,310,0,0,0
310,6,12,栞的暗影,48,0,0,310,1960,0,310,0,200000001,0,0,0,0,0,0,603801,78576,0,673,1,65,310,0,0,0,310,820103105,0,310,0,0,0,889,35,7684087,33,310,0,0,0
3100,0,0,蓝色魔像,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,250800,11375,0,622,0,44,3100,0,0,0,3100,820103201,0,310,0,0,0,3732,0,16548574,1,3100,0,0,0
3100,0,0,北海狮首领,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,250400,12199,0,1555,0,44,3100,0,0,0,3100,820103202,0,310,0,0,0,2333,0,15154310,1,3100,0,0,0
310,6,29,望的暗影,35,4,0,310,565,0,310,0,200000001,0,0,0,0,0,0,602901,35716,0,3205,1,45,310,0,0,0,310,820103203,0,310,0,0,0,2197,49,13421689,33,310,0,0,0
310,5,3,纯（夏日）的暗影,33,1,0,310,1454,0,310,0,200000001,0,0,0,0,0,0,613601,65672,0,1031,1,44,310,0,0,0,310,820103204,0,310,0,0,0,900,30,12327331,33,310,0,0,0
3100,0,0,杀人蜂,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,255500,19779,0,778,0,44,3100,0,0,0,3100,820103205,0,310,0,0,0,1167,0,14486670,1,3100,0,0,0
310,5,12,空花（黑暗）的暗影,25,20,0,310,0,0,310,0,200000001,0,0,0,0,49772,0,619101,0,136,2674,1,44,310,0,0,0,310,820103301,0,310,0,0,0,2117,86,15523416,33,310,0,0,0
310,6,10,智的暗影,45,0,0,310,2690,0,310,0,200000001,0,0,0,0,0,0,603701,97794,0,628,1,81,310,0,0,0,310,820103302,0,310,0,0,0,544,36,14243258,33,310,0,0,0
3100,0,0,毒液蜥蜴,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,252200,45958,0,933,0,44,3100,0,0,0,3100,820103303,0,310,0,0,0,1400,0,17714779,1,3100,0,0,0
310,6,43,铃的暗影,38,4,0,310,205,0,310,0,200000001,0,0,0,0,0,0,602601,53942,0,2149,1,44,310,0,0,0,310,820103304,0,310,0,0,0,2889,2790,15312298,33,310,0,0,0
3100,0,0,小型狮鹫,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,256400,58468,0,467,0,44,3100,0,0,0,3100,820103305,0,310,0,0,0,700,0,18206591,1,3100,0,0,0
3110,0,0,蓝色魔像,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,250800,11378,0,624,0,44,3110,0,0,0,3110,820103401,0,311,0,0,0,3744,0,16722744,1,3110,0,0,0
3110,0,0,上位兽人,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,252900,11657,0,936,0,44,3110,0,0,0,3110,820103402,0,311,0,0,0,2340,0,16177990,1,3110,0,0,0
3110,0,0,野性角鹿,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,251600,11793,0,1248,0,44,3110,0,0,0,3110,820103403,0,311,0,0,0,1872,0,15897939,1,3110,0,0,0
311,6,21,佩可莉姆的暗影,36,5,0,311,492,0,311,0,200000001,0,0,0,0,0,0,605802,41359,0,3065,2,44,311,0,0,0,311,820103404,0,311,0,0,0,2528,142,14122997,33,311,0,0,0
311,5,48,克罗依的暗影,28,0,0,311,2755,0,311,0,200000001,0,0,0,0,0,0,610801,70654,0,622,1,64,311,0,0,0,311,820103405,0,311,0,0,0,461,30,11351556,33,311,0,0,0
3110,0,0,魔像,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,250700,11242,0,2496,0,44,3110,0,0,0,3110,820103501,0,311,0,0,0,936,0,16213845,1,3110,0,0,0
3110,0,0,持盾哥布林,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,251200,13026,0,1560,0,44,3110,0,0,0,3110,820103502,0,311,0,0,0,1404,0,15933335,1,3110,0,0,0
3110,0,0,淘气豆狸,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,8044,0,250600,0,0,624,0,44,3110,0,0,0,3110,820103503,0,311,0,0,0,936,0,17548811,1,3110,0,0,0
311,6,0,杏奈的暗影,44,17,0,311,0,0,311,0,200000001,0,0,0,0,85452,0,600901,0,2428,522,1,44,311,0,0,0,311,820103504,0,311,0,0,0,632,45,11569431,33,311,0,0,0
311,5,0,凯露（超负荷）的暗影,34,17,0,311,0,0,311,0,200000001,0,0,0,0,76881,0,621101,0,2310,468,1,44,311,0,0,0,311,820103505,0,311,0,0,0,577,45,11128411,33,311,0,0,0
3110,0,0,蓝色魔像,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,250800,11378,0,624,0,44,3110,0,0,0,3110,820103601,0,311,0,0,0,3744,0,21896792,1,3110,0,0,0
311,6,21,佩可莉姆的暗影,36,5,0,311,492,0,311,0,200000001,0,0,0,0,0,0,605802,41359,0,3065,2,44,311,0,0,0,311,820103602,0,311,0,0,0,2528,142,18516770,33,311,0,0,0
311,5,48,可可萝（新年）的暗影,29,4,0,311,206,0,311,0,200000001,0,0,0,0,0,0,611901,39064,0,3108,1,44,311,0,0,0,311,820103603,0,311,0,0,0,2225,79,16327827,33,311,0,0,0
311,5,13,美冬（工作服）的暗影,39,0,0,311,1308,0,311,0,200000001,0,0,0,0,0,0,616901,67599,0,1240,1,44,311,0,0,0,311,820103604,0,311,0,0,0,904,35,15304038,33,311,0,0,0
3110,0,0,魔法魔鬼鱼,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,23723,0,259500,0,0,312,0,44,3110,0,0,0,3110,820103605,0,311,0,0,0,468,0,18278777,1,3110,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,0,0,0,820103606,1000,450,0,0,0,0,0,1000000000,1,0,0,0,0
3120,0,0,丛林守护者,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,251300,13168,0,939,0,44,3120,0,0,0,3120,820103701,0,312,0,0,0,2348,0,16330107,1,3120,0,0,0
312,6,47,可可萝（夏日）的暗影,38,4,0,312,360,0,312,0,200000001,0,0,0,0,0,0,607601,55446,0,2211,1,44,312,0,0,0,312,820103702,0,312,0,0,0,2825,1920,12662345,33,312,0,0,0
3120,0,0,寒冰魔鱼,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,255200,44394,0,783,0,44,3120,0,0,0,3120,820103703,0,312,0,0,0,1174,0,14833647,1,3120,0,0,0
312,5,5,璃乃（仙境）的暗影,44,0,0,312,2070,0,312,0,200000001,0,0,0,0,0,0,612901,73527,0,508,1,65,312,0,0,0,312,820103704,0,312,0,0,0,729,30,10894761,33,312,0,0,0
3120,0,0,恶魔加农炮,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,259400,57426,0,313,0,44,3120,0,0,0,3120,820103705,0,312,0,0,0,470,0,14322964,1,3120,0,0,0
3120,0,0,蓝色魔像,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,250800,11384,0,626,0,44,3120,0,0,0,3120,820103801,0,312,0,0,0,3756,0,17004978,1,3120,0,0,0
3120,0,0,野性角鹿,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,251600,11799,0,1252,0,44,3120,0,0,0,3120,820103802,0,312,0,0,0,1878,0,16179934,1,3120,0,0,0
3120,0,0,会动的剑士雕像,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,251000,13583,0,1252,0,44,3120,0,0,0,3120,820103803,0,312,0,0,0,2817,0,15737571,1,3120,0,0,0
312,6,29,望的暗影,35,4,0,312,565,0,312,0,200000001,0,0,0,0,0,0,602901,35764,0,3213,1,45,312,0,0,0,312,820103804,0,312,0,0,0,2200,49,13885922,33,312,0,0,0
