class_id,action_value_1,action_type,action_detail_1,action_id,action_value_4,target_assignment,action_detail_2,action_detail_3,target_count,target_range,description,target_area,action_value_6,target_type,level_up_disp,action_value_5,target_number,action_value_3,action_value_2,action_value_7
1,1.0,10,10,125801201,12.0,2,1,0,99,150,提升范围内的我方的物理攻击力{0},2,0.0,3,物理攻击力提升+{0},0.0,0,30.0,30.0,0.0
1,4.0,26,125801201,125801202,7.0,2,2,0,99,150,,2,0.0,3,,7.0,0,1.0,1.0,0.0
1,180.0,14,1,125810101,1.0,2,12580102,1,1,0,让自身处于飞行状态,1,1.0,7,,1.0,0,0.0,0.0,0.0
1,0.0,14,3,125810102,1.0,2,12580103,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.6,13,1,125810103,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,100.0,0.0,0.0
1,1.0,90,2,125850101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,2,125851101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,15.0,26,126000102,126000101,0.0,2,1,0,99,2160,,3,0.0,34,,0.0,0,0.0,1.3,0.0
1,22.5,1,1,126000102,0.0,1,0,0,1,2160,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,1.8,22.5,0.0
1,1.0,4,1,126000103,0.8,2,0,0,1,2160,自身的生命值回复{0},3,0.0,7,生命值回复量+{0},0.0,0,9.6,9.6,0.0
1,15.0,26,126000202,126000201,0.0,2,1,0,99,2160,,3,0.0,34,,0.0,0,0.0,1.2,0.0
1,22.5,1,1,126000202,0.0,1,0,0,1,2160,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,1.8,22.5,0.0
1,1.0,10,21,126000203,12.0,1,1,0,1,2160,敌方单体的物理防御力降低{0},1,0.0,3,物理防御力降低+{0},0.0,0,0.8,0.8,0.0
1,0.5,48,1,126000301,0.0,2,1,0,1,2160,每秒回复生命值{0},3,0.0,44,回复量+{0},8.5,0,0.08,0.5,0.0
1,30.0,72,1,126000302,0.0,2,0,0,1,2160,自身承受的物理伤害减少{0}％,3,0.0,7,,0.0,0,8.0,0.0,0.0
1,30.0,72,2,126000303,0.0,2,0,0,1,2160,自身承受的魔法伤害减少{0}％,3,0.0,7,,0.0,0,8.0,0.0,0.0
1,0.0,106,141,126000304,0.0,2,0,0,1,2160,赋予我方单体【堕天使的加护】,3,0.5,44,,3.0,0,8.0,0.0,0.0
1,-1.0,100,1,126000305,0.0,2,0,0,1,2160,使敌方赋予自身的无法行动状态无效化,3,0.0,7,,0.0,0,8.0,0.0,0.0
1,15.0,26,126001202,126001201,0.0,2,1,0,99,2160,,3,0.0,34,,0.0,0,0.0,1.2,0.0
1,30.0,1,1,126001202,0.0,1,0,0,1,2160,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,2.4,30.0,0.0
1,1.0,10,21,126001203,12.0,1,1,0,1,2160,敌方单体的物理防御力降低{0},1,0.0,3,物理防御力降低+{0},0.0,0,0.8,0.8,0.0
1,1.0,10,10,126001204,12.0,2,1,0,1,2160,自身的物理攻击力提升{0},3,0.0,7,物理攻击力提升+{0},0.0,0,30.0,30.0,0.0
1,180.0,14,1,126010101,1.0,2,12600102,1,1,0,让自身处于飞行状态,1,1.0,7,,1.0,0,0.0,0.0,0.0
1,0.0,14,3,126010102,1.0,2,12600103,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.6,13,1,126010103,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,100.0,0.0,0.0
1,1.0,90,2,126050101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,2,126051101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,0.0,107,126100103,126100101,0.0,2,3,0,1,-1,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,8.0,26,126100103,126100102,0.0,2,1,0,1,-1,,1,0.0,7,,0.0,0,0.0,7.0,0.0
1,87.5,1,1,126100103,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,7.0,87.5,0.0
1,87.5,1,2,126100104,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,7.0,87.5,0.0
1,0.0,1,1,126100105,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,4.0,26,126100107,126100106,0.0,2,2,0,99,220,,2,0.0,3,,0.0,0,0.0,50.0,0.0
1,1.0,10,60,126100107,18.0,2,1,0,99,220,范围内的我方的物理暴击提升{0},2,0.0,3,,0.0,0,0.0,30.0,0.0
1,4.0,26,126100109,126100108,0.0,2,2,0,99,220,,2,0.0,3,,0.0,0,0.0,2.0,0.0
1,1.0,10,110,126100109,18.0,2,1,0,99,220,范围内我方成员造成的物理暴击伤害提升{0}%,2,0.0,3,,0.0,0,0.0,1.0,0.0
1,0.0,107,126100203,126100201,0.0,2,3,0,1,-1,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,8.0,26,126100203,126100202,0.0,2,1,0,1,-1,,1,0.0,7,,0.0,0,0.0,3.2,0.0
1,40.0,1,1,126100203,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,3.2,40.0,0.0
1,40.0,1,2,126100204,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,3.2,40.0,0.0
1,0.0,1,1,126100205,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,7,1,126100206,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,141,126100207,12.0,1,1,0,1,-1,敌方单体受到暴击时的伤害提升{0}%,1,0.0,3,,0.0,0,0.0,4.0,0.0
1,0.0,8,5,126100208,0.0,1,0,0,99,200,使范围内的所有敌人在一段时间内无法行动,2,0.0,3,束缚的成功率等级+1,0.0,0,2.5,0.0,0.0
1,4.0,26,126100302,126100301,0.0,2,2,0,99,220,,2,0.0,3,,0.0,0,0.0,50.0,0.0
1,1.0,10,60,126100302,12.0,2,1,0,99,220,范围内的我方的物理暴击提升{0},2,0.0,3,,0.0,0,0.0,10.0,0.0
1,8.0,26,126100304,126100303,0.0,2,2,0,1,-1,,1,0.0,7,,0.0,0,0.0,0.32,0.0
1,1.0,4,1,126100304,0.32,2,0,0,99,220,,2,0.0,3,,0.0,0,4.0,4.0,0.0
1,1.0,4,2,126100305,0.32,2,0,0,99,220,范围内的我方的生命值回复{0},2,0.0,3,生命值回复量+{0},0.0,0,4.0,4.0,0.0
1,0.0,4,1,126100306,0.0,2,0,0,99,220,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,141,126100307,12.0,1,1,0,1,-1,敌方单体受到暴击时的伤害提升6%,1,0.0,3,,0.0,0,0.0,6.0,0.0
1,80.0,16,1,126100308,0.0,2,0,0,99,220,范围内我方成员的技能值回复{0},2,0.0,3,,0.0,0,1.0,0.0,0.0
1,0.0,107,126101203,126101201,0.0,2,3,0,1,-1,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,8.0,26,126101203,126101202,0.0,2,1,0,1,-1,,1,0.0,7,,0.0,0,0.0,3.6,0.0
1,45.0,1,1,126101203,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,3.6,45.0,0.0
1,45.0,1,2,126101204,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,3.6,45.0,0.0
1,0.0,1,1,126101205,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,7,1,126101206,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,141,126101207,12.0,1,1,0,1,-1,敌方单体受到暴击时的伤害提升{0}%,1,0.0,3,,0.0,0,0.0,6.0,0.0
1,0.0,8,5,126101208,0.0,1,0,0,99,200,使范围内的所有敌人在一段时间内无法行动,2,0.0,3,束缚的成功率等级+1,0.0,0,2.5,0.0,0.0
1,1.0,10,10,126101209,12.0,2,1,0,1,2160,自身的物理攻击力提升{0},3,0.0,7,物理攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,10,30,126101210,12.0,2,1,0,1,2160,自身的魔法攻击力提升{0},3,0.0,7,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,180.0,14,1,126110101,1.0,2,12610102,1,1,0,让自身处于飞行状态,1,1.0,7,,1.0,0,0.0,0.0,0.0
1,0.0,14,3,126110102,1.0,2,12610103,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.6,13,1,126110103,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,100.0,0.0,0.0
1,1.0,90,4,126150101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,126151101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,45.0,1,2,126200101,0.0,1,0,0,1,-1,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,3.6,45.0,0.0
1,1.0,4,2,126200102,0.6,2,0,0,1,2160,自身的生命值回复{0},1,0.0,7,生命值回复量+{0},0.0,0,13.5,13.5,0.0
1,1.0,28,720,126200103,0.0,2,0,126200104,99,2160,,3,0.0,3,,0.0,0,426201.0,2.0,0.0
1,0.0,15,1,126200104,0.0,2,426201,1,1,0,召唤能提升范围内我方成员魔法攻击力与技能值上升量的眷属,1,0.0,7,召唤的眷属等级+{0},1.0,0,1.0,0.0,50.0
1,3.0,28,720,126200105,0.0,2,0,126200106,99,2160,,3,0.0,3,,0.0,0,426202.0,4.0,0.0
1,0.0,15,1,126200106,0.0,2,426202,1,1,0,召唤能提升范围内我方成员魔法攻击力与造成的魔法暴击伤害的眷属,1,1.0,7,召唤的眷属等级+{0},1.0,0,1.0,0.0,100.0
1,4.0,26,126200101,126200107,0.0,2,3,0,99,2160,,3,0.0,23,,0.0,0,0.0,2.4,0.0
1,22.5,1,2,126200201,0.0,1,0,0,1,-1,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,1.8,22.5,0.0
1,4.0,26,126200203,126200202,0.0,2,1,0,99,2160,,3,0.0,23,,0.0,0,0.0,50.0,0.0
1,100.0,16,1,126200203,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,,0.0,0,1.0,0.0,0.0
1,4.0,26,126200201,126200204,0.0,2,3,0,99,2160,,3,0.0,23,,0.0,0,0.0,1.2,0.0
1,1.0,10,30,126200301,12.0,2,1,0,99,150,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,14.0,14.0,0.0
1,1.0,10,70,126200302,12.0,2,1,0,99,150,范围内我方成员魔法暴击提升{0},2,0.0,3,,0.0,0,0.0,40.0,0.0
1,1.55,8,2,126200303,0.0,2,0,0,99,150,提升范围内的我方成员的行动速度,2,0.0,3,,0.0,0,12.0,0.0,0.0
1,37.5,1,2,126201201,0.0,1,0,0,1,-1,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,3.0,37.5,0.0
1,4.0,26,126201203,126201202,0.0,2,1,0,99,2160,,3,0.0,23,,0.0,0,0.0,50.0,0.0
1,100.0,16,1,126201203,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,,0.0,0,1.0,0.0,0.0
1,4.0,26,126201201,126201204,0.0,2,3,0,99,2160,,3,0.0,23,,0.0,0,0.0,1.5,0.0
1,1.0,10,120,126201205,12.0,2,1,0,1,0,自身的魔法攻击暴击时造成的伤害提升{0}%,1,0.0,7,,0.0,0,0.0,10.0,0.0
1,1.0,4,2,126210101,0.3,2,0,0,1,2160,回复我方单体的生命值{0},3,0.0,44,生命值回复量+{0},0.0,0,4.0,4.0,0.0
1,20.0,46,2,126210102,0.0,2,2,0,1,0,消耗自身剩余生命值的20%,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.0,90,4,126250101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,126251101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,2134.0,26,126300102,126300101,0.0,2,3,0,1,0,,1,0.0,7,,0.0,0,0.0,0.075,0.0
1,18.75,1,2,126300102,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,1.5,18.75,0.0
1,2134.0,26,126300104,126300103,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.4,0.4,0.0
1,1.0,10,31,126300104,18.0,1,1,0,1,2160,敌方单体的魔法攻击力降低{0},1,0.0,3,魔法攻击力降低+{0},0.0,0,16.0,16.0,1.0
1,2134.0,26,126300106,126300105,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.8,0.8,0.0
1,1.0,10,30,126300106,18.0,2,1,0,99,100,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,20.0,20.0,1.0
1,2134.0,26,126300202,126300201,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.4,0.4,0.0
1,1.0,10,30,126300202,12.0,2,1,0,99,100,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,10.0,10.0,1.0
1,2134.0,26,126300204,126300203,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,0.0,1.0,0.0
1,40.0,16,1,126300204,0.0,2,0,0,99,100,范围内我方成员的技能值回复{0},2,0.0,3,,0.0,0,1.0,0.0,0.0
1,60.0,77,1,126300301,0.0,2,1,0,1,0,每当获得属性值提升效果时，会处于能够赋予“美貌”的状态,1,0.0,7,,180.0,0,180.0,134.0,1.0
1,1.0,10,40,126300302,180.0,2,1,0,99,100,范围内我方成员的魔法防御力提升{0},2,0.0,3,魔法防御力提升+{0},0.0,0,0.7,0.7,1.0
1,70.0,6,2,126300303,0.0,2,0,0,99,100,展开能够屏蔽{0}魔法伤害的屏障,2,0.0,3,无效伤害量+{0},0.0,0,180.0,70.0,0.0
1,2134.0,26,126301202,126301201,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.5,0.5,0.0
1,1.0,10,30,126301202,12.0,2,1,0,99,100,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,10.0,10.0,1.0
1,2134.0,26,126301204,126301203,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,1.0,0.0
1,1.0,10,70,126301204,12.0,2,1,0,99,100,范围内我方成员魔法暴击提升{0},2,0.0,3,,0.0,0,0.0,20.0,1.0
1,2134.0,26,126301206,126301205,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,0.0,1.0,0.0
1,40.0,16,1,126301206,0.0,2,0,0,99,100,范围内我方成员的技能值回复{0},2,0.0,3,,0.0,0,1.0,0.0,0.0
1,1.0,90,4,126350101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,126351101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,2135.0,26,126400102,126400101,1.5,2,6,0,1,2160,,3,0.0,7,,0.0,0,0.0,1.5,0.0
1,40.0,1,1,126400102,0.0,1,0,0,99,800,对范围内敌人造成{0}物理伤害,1,0.0,3,物理伤害+{0},1.0,0,3.2,40.0,0.0
1,1.0,28,6135,126400103,0.0,2,0,126400105,1,2160,,3,0.0,7,,0.0,0,1.0,2.0,0.0
1,7.0,35,1,126400104,7.0,2,7,0,1,2160,,3,0.0,7,,0.0,0,180.0,135.0,0.0
1,1.0,10,10,126400105,180.0,2,1,0,1,2160,自身的物理攻击力提升{0},3,0.0,7,物理攻击力提升+{0},0.0,0,100.0,100.0,0.0
1,3.0,83,2,126400106,0.0,2,0,0,1,2160,提升自身的行动速度,3,0.0,7,,0.0,0,180.0,0.0,0.0
1,-1.0,22,1,126400107,0.0,2,12640102,0,1,2160,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,30.0,1,1,126400201,0.0,1,0,0,1,2160,对敌方单体造成{0}物理伤害,1,0.0,4,物理伤害+{0},0.0,0,2.4,30.0,0.0
1,1.0,10,141,126400202,12.0,1,1,0,1,2160,敌方单体受到暴击时的伤害提升{0}%,1,0.0,4,,0.0,0,0.0,8.0,0.0
1,1.0,10,10,126400301,12.0,2,1,0,1,2160,自身的物理攻击力提升{0},1,0.0,7,物理攻击力提升+{0},0.0,0,10.0,10.0,0.0
1,1.0,10,60,126400302,12.0,2,1,0,1,2160,自身的物理暴击提升{0},1,0.0,7,,0.0,0,0.0,50.0,0.0
1,30.0,1,1,126410101,0.0,1,0,0,1,2160,对敌方单体造成{0}物理伤害,1,1.5,4,物理伤害+{0},1.0,0,2.4,30.0,0.0
1,1.0,10,141,126410102,12.0,1,1,0,1,2160,敌方单体受到暴击时的伤害提升{0}%,1,0.0,4,,0.0,0,0.0,8.0,0.0
1,7.0,35,1,126410103,-1.0,2,-1,0,1,2160,消耗1个电池,3,0.0,7,,0.0,0,180.0,135.0,0.0
1,1.0,10,10,126410201,12.0,2,1,0,1,2160,自身的物理攻击力提升{0},1,0.0,7,物理攻击力提升+{0},0.0,0,10.0,10.0,0.0
1,1.0,10,60,126410202,12.0,2,1,0,1,2160,自身的物理暴击提升{0},1,0.0,7,,0.0,0,0.0,50.0,0.0
1,30.0,1,1,126410203,0.0,1,0,0,99,800,对范围内敌人造成{0}物理伤害,1,1.5,3,物理伤害+{0},1.0,0,2.4,30.0,0.0
1,7.0,35,1,126410204,-1.0,2,-1,0,1,2160,消耗1个电池,3,0.0,7,,0.0,0,180.0,135.0,0.0
1,40.0,1,1,126410301,0.0,1,0,0,99,800,对范围内敌人造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,3.2,40.0,0.0
1,-1.0,22,1,126410302,0.0,2,12640101,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,3.0,13,1,126410303,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,100.0,0.0,0.0
1,1000.0,16,2,126410304,0.0,2,0,0,1,2160,削减自身的技能值{0},3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,49,3,126410305,0.0,2,0,0,1,2160,解除自身的属性值提升效果,3,0.0,7,,0.0,0,1.0,0.0,0.0
1,3.0,83,1,126410306,0.0,2,0,0,1,2160,降低自身的行动速度,3,0.0,7,,0.0,0,180.0,0.0,0.0
1,7.0,35,1,126410307,-7.0,2,-7,0,1,2160,消耗7个电池,3,0.0,7,,0.0,0,180.0,135.0,0.0
1,1.0,90,1,126450101,1.0,0,0,0,0,0,使自身的最大生命值提升{0},0,0.0,0,最大生命值提升+{0},0.0,0,75.0,75.0,0.0
1,1.0,90,1,126451101,1.0,0,0,0,0,0,使自身的最大生命值提升{0},0,0.0,0,最大生命值提升+{0},0.0,0,75.0,1275.0,0.0
1,1.0,28,3137,126500101,0.0,2,126500103,126500102,1,2160,,3,0.0,7,,0.0,0,0.0,2.0,0.0
1,65.0,1,2,126500102,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,5.2,65.0,0.0
1,130.0,1,2,126500103,0.0,1,0,0,1,2160,处于雷霆圣界中时，对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,10.4,130.0,0.0
1,1.0,10,41,126500104,18.0,1,1,0,1,2160,敌方单体的魔法防御力降低{0},1,0.0,3,魔法防御力降低+{0},0.0,0,0.6,0.6,0.0
1,1.0,10,41,126500105,18.0,1,1,0,1,2160,,1,0.0,3,,0.0,0,0.6,0.6,0.0
1,1.0,28,3137,126500201,0.0,2,126500203,126500202,1,2160,,3,0.0,3,,0.0,0,0.0,2.0,0.0
1,1.0,10,30,126500202,12.0,2,1,0,99,250,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,10,30,126500203,12.0,2,1,0,99,250,处于雷霆圣界中时，范围内我方成员的魔法攻击力提升{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,30.0,30.0,0.0
1,1.0,28,3137,126500204,0.0,2,126500206,126500205,1,2160,,3,0.0,7,,0.0,0,0.0,2.0,0.0
1,22.5,1,2,126500205,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,1.8,22.5,0.0
1,45.0,1,2,126500206,0.0,1,0,0,1,2160,处于雷霆圣界中时，对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,3.6,45.0,0.0
1,1.0,10,41,126500207,12.0,1,1,0,1,2160,敌方单体的魔法防御力降低{0},1,0.0,3,魔法防御力降低+{0},0.0,0,0.4,0.4,0.0
1,1.0,10,41,126500208,12.0,1,1,0,1,2160,,1,0.0,3,,0.0,0,0.4,0.4,0.0
1,1.0,28,3137,126500301,0.0,2,126500303,126500302,1,2160,,3,0.0,7,,0.0,0,0.0,2.0,0.0
1,1.0,10,30,126500302,12.0,2,1,0,99,250,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,10,30,126500303,12.0,2,1,0,99,250,处于雷霆圣界中时，范围内我方成员的魔法攻击力提升{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,30.0,30.0,0.0
1,1.0,28,3137,126500304,0.0,2,126500306,126500305,1,2160,,3,0.0,7,,0.0,0,0.0,2.0,0.0
1,1.0,10,120,126500305,12.0,2,1,0,99,250,范围内我方成员造成的魔法暴击伤害提升{0}%,2,0.0,3,,0.0,0,0.0,10.0,0.0
1,1.0,10,120,126500306,12.0,2,1,0,99,250,处于雷霆圣界中时，范围内我方成员造成的魔法暴击伤害提升{0}%,2,0.0,3,魔法攻击力提升+{0},0.0,0,0.0,20.0,0.0
1,180.0,105,1,126510101,0.0,2,137,0,1,2160,将环境变更为雷霆圣界,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.0,10,190,126510102,180.0,2,1,0,99,2160,敌我双方造成的魔法伤害提升10%,3,1.0,3,,0.0,0,0.0,10.0,0.0
1,1.0,79,10,126510103,0.0,2,1,0,99,2160,使用物理攻击的敌我双方成员每次行动时，会对其造成最高99999的比例伤害,3,1.0,20,,99999.0,0,180.0,0.0,0.0
1,1.0,90,4,126550101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,126551101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,0.0,7,1,126600101,0.0,2,0,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,1.0,10,30,126600102,18.0,2,1,0,99,200,提升范围内我方角色的魔法攻击力{0},2,0.0,1,魔法攻击力提升+{0},0.0,0,20.0,20.0,0.0
1,47.5,1,2,126600103,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,3.8,47.5,0.0
1,47.5,1,2,126600104,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,3.8,47.5,0.0
1,0.0,103,2,126600105,0.0,2,126600104,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,0.0,7,1,126600201,0.0,2,0,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,1.0,10,30,126600202,12.0,2,1,0,99,200,提升范围内我方角色的魔法攻击力{0},2,0.0,1,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,10,80,126600203,12.0,2,1,0,99,200,范围内我方成员的技能值上升量提升{0},2,0.0,1,,0.0,0,0.0,5.0,0.0
1,0.0,7,3,126600204,0.0,2,0,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,0.7,37,4,126600205,0.0,2,0,0,1,2160,展开可以每秒回复生命值{0}的领域,3,0.0,16,每秒的生命值回复量+{0},12.5,0,0.035,0.7,315.0
1,10.0,96,1,126600206,0.0,2,0,1,1,2160,展开每秒回复{0}技能值的领域,3,0.0,16,,315.0,0,12.5,0.0,0.0
1,0.0,7,1,126600301,0.0,2,0,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,1.0,10,30,126600302,12.0,2,1,0,99,200,提升范围内我方角色的魔法攻击力{0},2,0.0,1,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,10,120,126600303,12.0,2,1,0,99,200,范围内我方成员造成的魔法暴击伤害提升{0}%,2,0.0,1,,0.0,0,0.0,8.0,0.0
1,1.0,10,20,126600304,12.0,2,1,0,99,200,范围内我方成员的物理防御力提升{0},2,0.0,1,物理防御力提升+{0},0.0,0,0.8,0.8,0.0
1,32.0,6,1,126600305,0.0,2,0,0,99,200,展开能够屏蔽{0}物理伤害的屏障,2,0.0,1,无效伤害量+{0},0.0,0,12.0,32.0,0.0
1,0.0,7,1,126601201,0.0,2,0,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,1.0,10,30,126601202,12.0,2,1,0,99,200,提升范围内我方角色的魔法攻击力{0},2,0.0,1,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,10,80,126601203,12.0,2,1,0,99,200,范围内我方成员的技能值上升量提升{0},2,0.0,1,,0.0,0,0.0,5.0,0.0
1,0.0,7,3,126601204,0.0,2,0,0,1,2160,,3,0.0,16,,0.0,0,0.0,0.0,0.0
1,0.7,37,4,126601205,0.0,2,0,0,1,2160,展开可以每秒回复生命值{0}的领域,3,0.0,16,每秒的生命值回复量+{0},12.5,0,0.035,0.7,315.0
1,10.0,96,1,126601206,0.0,2,0,1,1,2160,展开每秒回复{0}技能值的领域,3,0.0,16,,315.0,0,12.5,0.0,0.0
1,8.0,26,126601202,126601207,30.0,2,2,0,1,2160,,2,0.0,16,,30.0,0,0.0,0.07,0.0
1,1.0,90,4,126650101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,126651101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,7,126651102,1.0,0,0,0,0,0,自身的魔法暴击提升{0},0,0.0,0,魔法暴击提升+{0},0.0,0,1.0,20.0,0.0
1,1.0,23,1300,126700101,0.0,1,126700102,126700103,99,700,,1,0.0,3,,0.0,0,0.0,2.0,0.0
1,37.5,1,1,126700102,0.0,1,0,0,99,700,若指定目标为使用物理攻击的敌人，则对其造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,3.0,37.5,0.0
1,93.75,1,1,126700103,0.0,1,0,0,99,700,若指定目标为使用魔法攻击的敌人，则对其造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,7.5,93.75,0.0
