physical_penetrate,consume_gold,unit_id,magic_penetrate,magic_str,magic_str_growth,magic_critical_growth,life_steal,consume_num,accuracy,hp_recovery_rate,energy_recovery_rate_growth,wave_energy_recovery,magic_critical,wave_energy_recovery_growth,def_growth,accuracy_growth,dodge_growth,energy_recovery_rate,energy_reduce_rate,physical_critical_growth,physical_penetrate_growth,atk,magic_def_growth,physical_critical,atk_growth,def,wave_hp_recovery_growth,unit_material_id,wave_hp_recovery,rarity,hp,life_steal_growth,dodge,hp_recovery_rate_growth,hp_growth,magic_penetrate_growth,energy_reduce_rate_growth,magic_def
0.0,50000,109001,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,93.1,0.69,10.0,17.25,4.91,0.0,31090,0.0,5,714.4,0.0,0.0,0.0,132.3,0.0,0.0,3.69
0.0,10000,109101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,41.13,0.3,10.0,4.57,2.85,0.0,31091,0.0,1,459.6,0.0,0.0,0.0,51.06,0.0,0.0,2.73
0.0,20000,109101,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,49.36,0.45,10.0,6.86,3.42,0.0,31091,0.0,2,551.5,0.0,0.0,0.0,76.59,0.0,0.0,3.28
0.0,30000,109101,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,57.58,0.6,10.0,9.14,3.99,0.0,31091,0.0,3,643.4,0.0,0.0,0.0,102.2,0.0,0.0,3.82
0.0,40000,109101,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,65.81,0.75,10.0,11.43,4.56,0.0,31091,0.0,4,735.4,0.0,0.0,0.0,127.7,0.0,0.0,4.37
0.0,50000,109101,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,74.03,0.9,10.0,13.71,5.13,0.0,31091,0.0,5,827.3,0.0,0.0,0.0,153.2,0.0,0.0,4.91
0.0,10000,109201,0.0,51.95,5.77,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.51,0.0,31092,0.0,1,333.6,0.0,0.0,0.0,37.06,0.0,0.0,2.28
0.0,20000,109201,0.0,62.34,8.66,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,3.01,0.0,31092,0.0,2,400.3,0.0,0.0,0.0,55.59,0.0,0.0,2.74
0.0,30000,109201,0.0,72.73,11.54,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.51,0.0,31092,0.0,3,467.0,0.0,0.0,0.0,74.12,0.0,0.0,3.19
0.0,40000,109201,0.0,83.12,14.43,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,4.02,0.0,31092,0.0,4,533.8,0.0,0.0,0.0,92.65,0.0,0.0,3.65
0.0,50000,109201,0.0,93.51,17.31,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.52,0.0,31092,0.0,5,600.5,0.0,0.0,0.0,111.2,0.0,0.0,4.1
0.0,10000,109301,0.0,47.16,5.24,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.94,0.0,31093,0.0,1,290.5,0.0,0.0,0.0,32.28,0.0,0.0,1.82
0.0,20000,109301,0.0,56.59,7.86,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.33,0.0,31093,0.0,2,348.6,0.0,0.0,0.0,48.42,0.0,0.0,2.18
0.0,30000,109301,0.0,66.02,10.48,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.72,0.0,31093,0.0,3,406.7,0.0,0.0,0.0,64.56,0.0,0.0,2.55
0.0,40000,109301,0.0,75.46,13.1,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.1,0.0,31093,0.0,4,464.8,0.0,0.0,0.0,80.7,0.0,0.0,2.91
0.0,50000,109301,0.0,84.89,15.72,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.49,0.0,31093,0.0,5,522.9,0.0,0.0,0.0,96.84,0.0,0.0,3.28
0.0,10000,109401,0.0,54.11,6.01,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,2.51,0.0,31094,0.0,1,318.9,0.0,0.0,0.0,35.43,0.0,0.0,2.16
0.0,20000,109401,0.0,64.93,9.02,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,3.01,0.0,31094,0.0,2,382.7,0.0,0.0,0.0,53.15,0.0,0.0,2.59
0.0,30000,109401,0.0,75.75,12.02,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,3.51,0.0,31094,0.0,3,446.5,0.0,0.0,0.0,70.86,0.0,0.0,3.02
0.0,40000,109401,0.0,86.58,15.03,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.02,0.0,31094,0.0,4,510.2,0.0,0.0,0.0,88.58,0.0,0.0,3.46
0.0,50000,109401,0.0,97.4,18.03,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,4.52,0.0,31094,0.0,5,574.0,0.0,0.0,0.0,106.3,0.0,0.0,3.89
0.0,10000,109501,0.0,33.49,3.72,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.65,0.0,31095,0.0,1,496.1,0.0,0.0,0.0,55.13,0.0,0.0,2.73
0.0,20000,109501,0.0,40.19,5.58,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,4.38,0.0,31095,0.0,2,595.3,0.0,0.0,0.0,82.7,0.0,0.0,3.28
0.0,30000,109501,0.0,46.89,7.44,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,5.11,0.0,31095,0.0,3,694.5,0.0,0.0,0.0,110.3,0.0,0.0,3.82
0.0,40000,109501,0.0,53.58,9.3,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.84,0.0,31095,0.0,4,793.8,0.0,0.0,0.0,137.9,0.0,0.0,4.37
0.0,50000,109501,0.0,60.28,11.16,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,6.57,0.0,31095,0.0,5,893.0,0.0,0.0,0.0,165.4,0.0,0.0,4.91
0.0,10000,109601,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,55.25,0.25,15.0,6.14,2.51,0.0,31096,0.0,1,365.6,0.0,0.0,0.0,40.62,0.0,0.0,2.28
0.0,20000,109601,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,66.3,0.38,15.0,9.21,3.01,0.0,31096,0.0,2,438.7,0.0,0.0,0.0,60.93,0.0,0.0,2.74
0.0,30000,109601,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,77.35,0.5,15.0,12.28,3.51,0.0,31096,0.0,3,511.8,0.0,0.0,0.0,81.24,0.0,0.0,3.19
0.0,40000,109601,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,88.4,0.63,15.0,15.35,4.02,0.0,31096,0.0,4,585.0,0.0,0.0,0.0,101.6,0.0,0.0,3.65
0.0,50000,109601,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,99.45,0.75,15.0,18.42,4.52,0.0,31096,0.0,5,658.1,0.0,0.0,0.0,121.9,0.0,0.0,4.1
0.0,10000,109701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,52.97,0.25,10.0,5.89,2.51,0.0,31097,0.0,1,323.8,0.0,0.0,0.0,35.97,0.0,0.0,2.28
0.0,20000,109701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,63.56,0.38,10.0,8.84,3.01,0.0,31097,0.0,2,388.6,0.0,0.0,0.0,53.96,0.0,0.0,2.74
0.0,30000,109701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,74.16,0.5,10.0,11.78,3.51,0.0,31097,0.0,3,453.3,0.0,0.0,0.0,71.94,0.0,0.0,3.19
0.0,40000,109701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,84.75,0.63,10.0,14.73,4.02,0.0,31097,0.0,4,518.1,0.0,0.0,0.0,89.93,0.0,0.0,3.65
0.0,50000,109701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,95.35,0.75,10.0,17.67,4.52,0.0,31097,0.0,5,582.8,0.0,0.0,0.0,108.0,0.0,0.0,4.1
0.0,10000,109801,0.0,46.14,5.13,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.16,0.0,31098,0.0,1,282.0,0.0,0.0,0.0,31.33,0.0,0.0,2.05
0.0,20000,109801,0.0,55.37,7.7,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,2.59,0.0,31098,0.0,2,338.4,0.0,0.0,0.0,47.0,0.0,0.0,2.46
0.0,30000,109801,0.0,64.6,10.26,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,3.02,0.0,31098,0.0,3,394.8,0.0,0.0,0.0,62.66,0.0,0.0,2.87
0.0,40000,109801,0.0,73.82,12.83,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,3.46,0.0,31098,0.0,4,451.2,0.0,0.0,0.0,78.33,0.0,0.0,3.28
0.0,50000,109801,0.0,83.05,15.39,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,3.89,0.0,31098,0.0,5,507.6,0.0,0.0,0.0,93.99,0.0,0.0,3.69
0.0,10000,109901,0.0,47.51,5.28,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,2.62,0.0,31099,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,2.16
0.0,20000,109901,0.0,57.01,7.92,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,3.14,0.0,31099,0.0,2,447.5,0.0,0.0,0.0,62.15,0.0,0.0,2.59
0.0,30000,109901,0.0,66.51,10.56,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,3.67,0.0,31099,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,3.02
0.0,40000,109901,0.0,76.02,13.2,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.19,0.0,31099,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,3.46
0.0,50000,109901,0.0,85.52,15.84,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,4.72,0.0,31099,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,3.89
0.0,10000,110001,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,46.14,0.22,15.0,5.13,2.28,0.0,31100,0.0,1,282.0,0.0,0.0,0.0,31.33,0.0,0.0,1.94
0.0,20000,110001,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,55.37,0.33,15.0,7.7,2.74,0.0,31100,0.0,2,338.4,0.0,0.0,0.0,47.0,0.0,0.0,2.33
0.0,30000,110001,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.44,15.0,10.26,3.19,0.0,31100,0.0,3,394.8,0.0,0.0,0.0,62.66,0.0,0.0,2.72
0.0,40000,110001,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,73.82,0.55,15.0,12.83,3.65,0.0,31100,0.0,4,451.2,0.0,0.0,0.0,78.33,0.0,0.0,3.1
0.0,50000,110001,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,83.05,0.66,15.0,15.39,4.1,0.0,31100,0.0,5,507.6,0.0,0.0,0.0,93.99,0.0,0.0,3.49
0.0,10000,110101,0.0,42.15,4.68,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,2.28,0.0,31101,0.0,1,313.3,0.0,0.0,0.0,34.81,0.0,0.0,2.39
0.0,20000,110101,0.0,50.58,7.02,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.73,0.0,31101,0.0,2,376.0,0.0,0.0,0.0,52.21,0.0,0.0,2.86
0.0,30000,110101,0.0,59.01,9.36,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,3.19,0.0,31101,0.0,3,438.6,0.0,0.0,0.0,69.62,0.0,0.0,3.34
0.0,40000,110101,0.0,67.44,11.7,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,3.64,0.0,31101,0.0,4,501.3,0.0,0.0,0.0,87.02,0.0,0.0,3.82
0.0,50000,110101,0.0,75.87,14.04,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,4.1,0.0,31101,0.0,5,564.0,0.0,0.0,0.0,104.5,0.0,0.0,4.3
0.0,10000,110301,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.22,10.0,5.44,2.05,0.0,31103,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,1.94
0.0,20000,110301,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,58.78,0.33,10.0,8.16,2.46,0.0,31103,0.0,2,447.5,0.0,0.0,0.0,62.14,0.0,0.0,2.32
0.0,30000,110301,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,68.58,0.44,10.0,10.88,2.87,0.0,31103,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,2.71
0.0,40000,110301,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,78.38,0.55,10.0,13.6,3.28,0.0,31103,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,3.1
0.0,50000,110301,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,88.18,0.66,10.0,16.32,3.69,0.0,31103,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,3.49
0.0,10000,110401,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,56.39,0.25,15.0,6.27,2.62,0.0,31104,0.0,1,349.9,0.0,0.0,0.0,38.87,0.0,0.0,2.28
0.0,20000,110401,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,67.67,0.38,15.0,9.41,3.14,0.0,31104,0.0,2,419.9,0.0,0.0,0.0,58.31,0.0,0.0,2.74
0.0,30000,110401,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,78.95,0.5,15.0,12.54,3.67,0.0,31104,0.0,3,489.9,0.0,0.0,0.0,77.74,0.0,0.0,3.19
0.0,40000,110401,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,90.22,0.63,15.0,15.68,4.19,0.0,31104,0.0,4,559.8,0.0,0.0,0.0,97.18,0.0,0.0,3.65
0.0,50000,110401,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,101.5,0.75,15.0,18.81,4.72,0.0,31104,0.0,5,629.8,0.0,0.0,0.0,116.7,0.0,0.0,4.1
0.0,10000,110501,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,53.54,0.2,15.0,5.95,2.85,0.0,31105,0.0,1,323.8,0.0,0.0,0.0,35.97,0.0,0.0,1.82
0.0,20000,110501,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,64.25,0.3,15.0,8.93,3.42,0.0,31105,0.0,2,388.6,0.0,0.0,0.0,53.96,0.0,0.0,2.18
0.0,30000,110501,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,74.96,0.4,15.0,11.9,3.99,0.0,31105,0.0,3,453.3,0.0,0.0,0.0,71.94,0.0,0.0,2.55
0.0,40000,110501,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,85.66,0.5,15.0,14.88,4.56,0.0,31105,0.0,4,518.1,0.0,0.0,0.0,89.93,0.0,0.0,2.91
0.0,50000,110501,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,96.37,0.6,15.0,17.85,5.13,0.0,31105,0.0,5,582.8,0.0,0.0,0.0,108.0,0.0,0.0,3.28
0.0,10000,110601,0.0,47.16,5.24,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.82,0.0,31106,0.0,1,290.5,0.0,0.0,0.0,32.28,0.0,0.0,1.94
0.0,20000,110601,0.0,56.59,7.86,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.18,0.0,31106,0.0,2,348.6,0.0,0.0,0.0,48.42,0.0,0.0,2.33
0.0,30000,110601,0.0,66.02,10.48,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,2.55,0.0,31106,0.0,3,406.7,0.0,0.0,0.0,64.56,0.0,0.0,2.72
0.0,40000,110601,0.0,75.46,13.1,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,2.91,0.0,31106,0.0,4,464.8,0.0,0.0,0.0,80.7,0.0,0.0,3.1
0.0,50000,110601,0.0,84.89,15.72,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,3.28,0.0,31106,0.0,5,522.9,0.0,0.0,0.0,96.84,0.0,0.0,3.49
0.0,10000,110701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,41.35,0.24,10.0,4.59,2.39,0.0,31107,0.0,1,307.6,0.0,0.0,0.0,34.18,0.0,0.0,2.16
0.0,20000,110701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.36,10.0,6.89,2.87,0.0,31107,0.0,2,369.1,0.0,0.0,0.0,51.27,0.0,0.0,2.59
0.0,30000,110701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,57.89,0.48,10.0,9.18,3.35,0.0,31107,0.0,3,430.6,0.0,0.0,0.0,68.36,0.0,0.0,3.02
0.0,40000,110701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,66.16,0.6,10.0,11.48,3.82,0.0,31107,0.0,4,492.2,0.0,0.0,0.0,85.45,0.0,0.0,3.46
0.0,50000,110701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,74.43,0.72,10.0,13.77,4.3,0.0,31107,0.0,5,553.7,0.0,0.0,0.0,102.6,0.0,0.0,3.89
0.0,10000,110801,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,52.97,0.22,10.0,5.89,2.85,0.0,31108,0.0,1,323.8,0.0,0.0,0.0,35.97,0.0,0.0,1.94
0.0,20000,110801,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,63.56,0.33,10.0,8.84,3.42,0.0,31108,0.0,2,388.6,0.0,0.0,0.0,53.96,0.0,0.0,2.33
0.0,30000,110801,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,74.16,0.44,10.0,11.78,3.99,0.0,31108,0.0,3,453.3,0.0,0.0,0.0,71.94,0.0,0.0,2.72
0.0,40000,110801,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,84.75,0.55,10.0,14.73,4.56,0.0,31108,0.0,4,518.1,0.0,0.0,0.0,89.93,0.0,0.0,3.1
0.0,50000,110801,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,95.35,0.66,10.0,17.67,5.13,0.0,31108,0.0,5,582.8,0.0,0.0,0.0,108.0,0.0,0.0,3.49
0.0,10000,110901,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,55.82,0.22,20.0,6.2,3.3,0.0,31109,0.0,1,344.6,0.0,0.0,0.0,38.29,0.0,0.0,1.94
0.0,20000,110901,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,66.98,0.33,20.0,9.3,3.96,0.0,31109,0.0,2,413.5,0.0,0.0,0.0,57.44,0.0,0.0,2.33
0.0,30000,110901,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,78.15,0.44,20.0,12.4,4.62,0.0,31109,0.0,3,482.4,0.0,0.0,0.0,76.58,0.0,0.0,2.72
0.0,40000,110901,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,89.31,0.55,20.0,15.5,5.28,0.0,31109,0.0,4,551.4,0.0,0.0,0.0,95.73,0.0,0.0,3.1
0.0,50000,110901,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,100.5,0.66,20.0,18.6,5.94,0.0,31109,0.0,5,620.3,0.0,0.0,0.0,114.9,0.0,0.0,3.49
