normal_atk_cast_time,visual_change_flag,motion_type,atk_type,search_area_width,unit_name,cutin_star6,move_speed,unit_id,prefab_id,comment,cutin,se_type
1.8,0,0,1,1000,狸猫首领,0,270,306202,306202,【物理】栖身于森林深处，支配着这一带的狡猾大\n狸猫。与召唤而来的小狸猫相互配合，以多彩的招\n数蛊惑敌人。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成魔法伤害（中），并\n　召唤2只淘气豆狸。该技能所造成的伤害不会使\n　敌人的技能值回复。\n·对敌方全体造成魔法伤害（小），将其击退并消\n　灭非无敌状态的淘气豆狸。若敌人的生命值低于\n　50%，则赋予其麻痹状态。,0,16
1.8,0,0,1,1000,狸猫首领,0,270,306203,306203,【物理】栖身于森林深处，支配着这一带的狡猾大\n狸猫。与召唤而来的小狸猫相互配合，以多彩的招\n数蛊惑敌人。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成魔法伤害（中），并\n　召唤2只淘气豆狸。该技能所造成的伤害不会使\n　敌人的技能值回复。\n·对敌方全体造成魔法伤害（小），将其击退并消\n　灭非无敌状态的淘气豆狸。若敌人的生命值低于\n　50%，则赋予其麻痹状态。,0,16
1.8,0,0,1,1000,狸猫首领,0,270,306204,306204,【物理】栖身于森林深处，支配着这一带的狡猾大\n狸猫。与召唤而来的小狸猫相互配合，以多彩的招\n数蛊惑敌人。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成魔法伤害（中），并\n　召唤2只淘气豆狸。该技能所造成的伤害不会使\n　敌人的技能值回复。\n·对敌方全体造成魔法伤害（小），将其击退并消\n　灭非无敌状态的淘气豆狸。若敌人的生命值低于\n　50%，则赋予其麻痹状态。,0,16
1.8,0,0,1,1000,长耳猴首领,0,270,306300,306300,【物理】使用露娜魔力，统领长耳猴的仙猿。自在\n操纵宝武具之棍，击退所有敌人。\n\n·对敌方全体造成大量物理伤害该攻击对处于烧伤\n　状态的敌人，伤害会变为1.8倍。\n·对前方中范围的敌人造成中等物理伤害\n·对前方小范围的敌方造成中等魔法伤害，使其变\n　成烧伤状态。,0,16
1.8,0,0,1,1000,长耳猴首领,0,270,306301,306301,【物理】使用露娜魔力，统领长耳猴的仙猿。自在\n操纵宝武具之棍，击退所有敌人。\n\n·对敌方全体造成大量物理伤害，并使物理攻击角\n　色的物理攻击力下降。该攻击对处于烧伤状态的\n　敌人，伤害会变为1.8倍。\n·对前方中范围的敌人造成中等物理伤害。\n·对前方小范围的敌人造成中等魔法伤害，使其变\n　成烧伤状态。,0,16
1.8,0,0,1,3000,长耳猴首领,0,270,306302,306302,【物理】使用月神魔力，统领长耳猴的仙猿。自在\n操纵宝武具之棍，击退所有敌人。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·长耳猴首领的所有伤害都会中幅降低队伍的技能\n　值回复量。\n·必杀技能会根据角色的最大生命值，对敌方全体\n　造成物理伤害（大），并使其陷入眩晕状态。该\n　攻击对处于烧伤状态的敌人所造成的伤害会变为\n　1.5倍。该技能所造成的伤害不会使敌人的技\n　能值回复。\n·对前方三名角色造成物理伤害（中）。\n·对前方两名角色造成魔法伤害（中），并使其陷\n　入烧伤状态。该技能所造成的烧伤伤害，无法回\n　复技能值。\n·对前方一名角色造成物理伤害（大）。,0,16
1.8,0,0,1,3000,长耳猴首领,0,270,306303,306303,【物理】使用月神魔力，统领长耳猴的仙猿。自在\n操纵宝武具之棍，击退所有敌人。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，特大幅度提升我方全体的物理防御\n　力和魔法防御力。\n·长耳猴首领的所有伤害都会中幅降低队伍的技能\n　值回复量。\n·必杀技能会根据角色的最大生命值，对敌方全体\n　造成物理伤害（大），并使其陷入眩晕状态。该\n　攻击对处于烧伤状态的敌人所造成的伤害会变为\n　1.5倍。该技能所造成的伤害不会使敌人的技\n　能值回复。\n·对前方三名角色造成物理伤害（中）。\n·对前方两名角色造成魔法伤害（中），并使其陷\n　入烧伤状态。该技能所造成的烧伤伤害，无法回\n　复技能值。\n·对前方一名角色造成物理伤害（大）。,0,16
1.8,0,0,1,3000,长耳猴首领,0,270,306304,306304,【物理】使用魔力，统领长耳猴的仙猿。自在操纵\n宝武具之棍，击退所有敌人。\n\n【特殊效果】\n・所有的技能伤害技能值回复量降低\n【必杀技能】\n・对敌方全体造成物理比例伤害（无法回复技能值）\n・如攻击对象烧伤：伤害越大\n・使敌方全体陷入眩晕状态（必中）\n【技能1】\n・对前方三名敌人造成物理伤害\n【技能2】\n・对前方三名敌人造成魔法伤害\n・赋予前方三名敌人烧伤效果（无法回复技能值）\n【普通攻击】\n・对前方一名敌人造成物理伤害,0,16
1.8,0,0,1,1000,长耳猴首领,0,270,306305,306300,【物理】使用魔力，统领长耳猴的仙\n猿。自在操纵宝武具之棍，击退所有\n敌人。\n\n・对敌方全体造成物理伤害（大）。\n　这个攻击对处于烧伤状态的敌人所\n　造成的伤害提升1.8倍。\n・对前方中范围内的敌人造成物理伤\n　害（中）\n・对前方小范围内的敌人造成魔法伤\n　害（中），并使其陷入烧伤状态。,0,16
3.5,0,0,1,1000,野性飞鸦,0,270,306400,306400,【物理】作为荒山的捕食者君临此地\n的凶恶怪鸟兽。利用通过无数次狩猎\n锻炼而成的惊人怪力与硬爪袭向入侵\n者。\n\n·对敌方全体造成物理伤害（大），\n　并降低其技能值上升量。每次发动\n　都会提升造成的伤害。这个效果最\n　多可以累积三次。\n\n·以后方第二名敌人为中心，造成小\n　范围的物理伤害（小），并赋予麻\n　痹状态。,0,16
3.5,0,0,1,1000,野性飞鸦,0,270,306401,306401,【物理】作为荒山的捕食者君临此地的凶恶怪鸟兽。\n利用通过无数次狩猎锻炼而成的惊人怪力与硬爪袭\n向入侵者。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·野性飞鸦的所有伤害都会中幅降低队伍的技能值\n　回复量。\n·必杀技能会对敌方全体造成物理伤害（中），并\n　大幅降低其技能值上升量。这个技能的异常状态\n　在伤害免疫的情况下也会成功赋予。\n·以后方第二名敌人为中心，对小范围内的敌人造\n　成魔法伤害（大），并使其陷入麻痹状态。,0,16
3.5,0,0,1,3000,镭射乌鸦,0,270,306402,306402,【物理】被塔之魔力强化的凶恶怪鸟兽。属于捕食\n者的利爪，一旦锁定猎物，就绝不让其逃脱。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少50%。\n·战斗开始时，特大幅度降低敌方全体的生命值吸\n　收。\n·自身在一次行动中所受到的伤害值会衰减。伤害\n　值越高，衰减率也会随之提升。\n·镭射乌鸦的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会根据自身的物理防御力，对敌方全体\n　造成一定比例的物理伤害。该技能造成的伤害无\n　法回复技能值。\n·以最近的一名敌人为中心，对小范围内的敌人造\n　成物理伤害（大），使其陷入麻痹状态。并且小\n　幅提升自身的物理防御力，直至战斗结束。该技\n　能的异常状态在伤害免疫的情况下也会成功赋予。,0,16
3.5,0,0,1,3000,野性飞鸦,0,270,306403,306403,【物理】作为荒山的捕食者君临此地的凶恶怪鸟兽。\n利用通过无数次狩猎锻炼而成的惊人怪力与硬爪袭\n向入侵者。\n\n·野性飞鸦的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会以最近的一名敌人为中心，根据自身\n　的物理防御力，对小范围内的敌人造成一定比例\n　的物理伤害。该技能造成的伤害无法回复技能值。\n·以最近的一名敌人为中心，对小范围内的敌人造\n　成物理伤害（大），使其陷入麻痹状态。并且小\n　幅提升自身的物理防御力，直至战斗结束。该技\n　能的异常状态在伤害免疫的情况下也会成功赋予。,0,16
3.5,0,0,1,3000,野性飞鸦,0,270,306404,306404,【物理】作为捕食者君临此地的凶恶怪鸟兽。利用\n通过无数次狩猎锻炼而成的惊人怪力与硬爪袭向入\n侵者。\n\n【特殊效果】\n・提升自身物理/魔法防御力（不可降低）\n【必杀技能】\n・对前方第一名敌人及周围造成物理伤害\n・自身的物理防御力越高：伤害越大\n【技能1】\n・对前方第一名敌人及周围造成物理伤害\n・对前方第一名敌人及周围赋予麻痹效果（必中）\n・提升自身物理防御力,0,16
3.5,0,0,1,3000,野性飞鸦,0,270,306405,306405,【物理】作为捕食者君临此地的凶恶怪鸟兽。利用\n通过无数次狩猎锻炼而成的惊人怪力与硬爪袭向入\n侵者。\n\n【特殊效果】\n・提升自身物理/魔法防御力（不可降低）\n・减少自身技能值降低量\n・降低敌方全体技能值上升量\n・降低敌方全体生命值吸收量\n【必杀技能】\n・对前方第一名敌人及周围造成物理伤害\n・自身的物理防御力越高：伤害越大\n【技能1】\n・对前方第一名敌人及周围造成物理伤害\n・对前方第一名敌人及周围赋予麻痹效果（必中）\n・提升自身物理防御力,0,16
0.9,0,0,1,1000,部落兽人,0,270,306500,306500,【物理】边境森林中的兽人们的头目。\n四处传播其具有独特民族性的奇怪旋\n律。那奇怪的声音可令敌人陷入混乱。\n\n·对敌方全体造成物理伤害（大），\n　并降低其物理防御力与魔法防御力，\n　同时提升自身的物理攻击力与魔法\n　攻击力。\n\n·对前方四名敌人造成魔法伤害（小）\n　，当敌人的生命值降至70%以下\n　时，赋予混乱状态。,0,16
0.9,0,0,1,1000,吵闹兽人,0,270,306501,306501,【物理】被露娜之塔的力量所魅惑的兽人魁首。以\n奇特的太鼓旋律在战场上引起骚乱。\n\n·对敌方全体造成物理伤害（大），并降低其物理\n　防御力和魔法防御力。同时提升自身的物理攻击\n　力和魔法攻击力。\n·对前方三名角色造成魔法伤害（小），并将其小\n　幅度击飞。若敌人生命值低于70%，使其陷入\n　混乱状态。\n·根据剩余的生命值，对敌方全体造成魔法伤害\n　（大），并降低其行动速度。同时解除敌方全体\n　的属性值提升效果。,0,16
1.8,0,0,1,1000,毒液沙罗曼蛇,0,270,306600,306600,【物理】在水边洒满剧毒，以此袭击\n猎物的蝾螈魔物。积存在其身体里的\n剧毒十分危险，光是靠近都能令猎物\n失去意识。\n\n·对敌方全体造成魔法伤害（中），\n　并使其陷入中毒状态。同时使其陷\n　入猛毒状态。\n\n·以最近的敌人为中心，对范围内的\n　所有敌人造成魔法伤害（小），并\n　使其陷入猛毒状态。,0,16
1.8,0,0,1,3000,毒液沙罗曼蛇,0,270,306601,306601,【物理】全身带有剧毒的毒液沙罗曼蛇魔物。利用\n积攒的猛毒使靠近的猎物失去意识。\n\n【特殊效果】\n・所有的技能伤害技能值回复量降低\n【必杀技能】\n・对敌方全体造成魔法比例伤害（无法回复技能值）\n・对敌方全体賦予猛毒狀態（无法回复技能值・必\n　中）\n・降低敌方全体最大生命值（必中）\n・目标生命值不足70%时：生命值降低量提升\n【技能1】\n・对前方三名敌人造成魔法比例伤害\n・对前方三名敌人赋予中毒状态（无法回复技能值・\n　必中）\n・降低前方三名敌人的物理/魔法攻击力（必中）\n・降低前方三名敌人生命值吸收量（必中）\n・回复自身技能值\n【普通攻击】\n・对前方一名敌人造成物理伤害,0,16
