hp_recovery_rate,promotion_level,magic_def,energy_recovery_rate,dodge,hp,wave_hp_recovery,physical_penetrate,life_steal,physical_critical,magic_critical,magic_penetrate,def,energy_reduce_rate,unit_id,magic_str,atk,accuracy,wave_energy_recovery
59.0,33,1331.0,18.0,40.0,30675.0,1135.0,0.0,8.0,691.0,0.0,0.0,1395.0,4.0,110301,20.0,20793.0,25.0,88.0
59.0,34,1420.0,18.0,40.0,33875.0,1135.0,0.0,8.0,713.0,0.0,0.0,1484.0,4.0,110301,20.0,22605.0,25.0,88.0
59.0,35,1510.0,18.0,40.0,37485.0,1135.0,0.0,8.0,735.0,0.0,0.0,1574.0,4.0,110301,20.0,24489.0,25.0,88.0
59.0,36,1601.0,18.0,40.0,41435.0,1135.0,0.0,8.0,757.0,0.0,0.0,1665.0,4.0,110301,20.0,26435.0,25.0,88.0
59.0,37,1694.0,18.0,40.0,45630.0,1135.0,0.0,8.0,779.0,0.0,0.0,1758.0,4.0,110301,20.0,28443.0,25.0,88.0
59.0,38,1788.0,18.0,40.0,50065.0,1135.0,0.0,8.0,801.0,0.0,0.0,1852.0,4.0,110301,20.0,30517.0,25.0,88.0
0.0,2,0.0,0.0,0.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,110401,0.0,25.0,0.0,0.0
0.0,3,1.0,0.0,0.0,370.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,110401,0.0,82.0,0.0,0.0
0.0,4,2.0,0.0,0.0,810.0,80.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,110401,0.0,190.0,0.0,5.0
5.0,5,3.0,0.0,0.0,1245.0,170.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,110401,0.0,382.0,0.0,15.0
5.0,6,5.0,0.0,0.0,2090.0,260.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,110401,0.0,604.0,0.0,15.0
5.0,7,7.0,0.0,0.0,2980.0,495.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,110401,0.0,872.0,0.0,15.0
5.0,8,14.0,8.0,0.0,3855.0,730.0,0.0,4.0,0.0,0.0,0.0,43.0,0.0,110401,0.0,1181.0,0.0,15.0
5.0,9,16.0,21.0,0.0,4255.0,730.0,0.0,6.0,25.0,0.0,0.0,52.0,0.0,110401,0.0,1608.0,0.0,40.0
15.0,10,28.0,34.0,0.0,4555.0,830.0,0.0,6.0,70.0,0.0,0.0,58.0,0.0,110401,0.0,2063.0,0.0,40.0
25.0,11,30.0,34.0,2.0,4755.0,1180.0,0.0,6.0,125.0,0.0,0.0,65.0,0.0,110401,0.0,2550.0,13.0,40.0
31.0,12,34.0,37.0,2.0,5125.0,1280.0,0.0,6.0,181.0,0.0,0.0,71.0,0.0,110401,0.0,3068.0,26.0,40.0
37.0,13,40.0,37.0,2.0,5275.0,1280.0,0.0,8.0,242.0,0.0,0.0,77.0,0.0,110401,0.0,3621.0,39.0,65.0
43.0,14,45.0,37.0,2.0,5435.0,1280.0,0.0,10.0,321.0,0.0,0.0,84.0,0.0,110401,0.0,4230.0,39.0,90.0
43.0,15,51.0,37.0,2.0,5615.0,1280.0,0.0,12.0,413.0,0.0,0.0,94.0,0.0,110401,0.0,4863.0,39.0,102.0
43.0,16,53.0,37.0,2.0,5795.0,1280.0,0.0,12.0,530.0,0.0,0.0,106.0,0.0,110401,0.0,5539.0,44.0,102.0
43.0,17,57.0,37.0,2.0,5945.0,1280.0,0.0,12.0,643.0,0.0,0.0,116.0,0.0,110401,0.0,6265.0,49.0,102.0
43.0,18,62.0,37.0,2.0,5995.0,1280.0,0.0,12.0,801.0,0.0,0.0,119.0,0.0,110401,0.0,7100.0,51.0,102.0
43.0,19,66.0,37.0,2.0,6090.0,1280.0,0.0,12.0,972.0,0.0,0.0,123.0,0.0,110401,0.0,8041.0,51.0,102.0
43.0,20,72.0,37.0,2.0,6285.0,1280.0,0.0,12.0,1155.0,0.0,0.0,129.0,0.0,110401,0.0,9048.0,56.0,102.0
43.0,21,77.0,37.0,2.0,6475.0,1280.0,0.0,12.0,1368.0,0.0,0.0,135.0,0.0,110401,0.0,10146.0,61.0,102.0
43.0,22,84.0,37.0,2.0,6565.0,1280.0,0.0,12.0,1554.0,0.0,0.0,149.0,0.0,110401,0.0,11403.0,66.0,102.0
43.0,23,92.0,37.0,2.0,6655.0,1280.0,0.0,12.0,1699.0,0.0,0.0,159.0,0.0,110401,0.0,12847.0,66.0,102.0
43.0,24,92.0,37.0,2.0,7310.0,1280.0,0.0,12.0,1813.0,0.0,0.0,164.0,0.0,110401,0.0,14423.0,66.0,102.0
43.0,25,101.0,37.0,2.0,7390.0,1280.0,0.0,12.0,1916.0,0.0,0.0,170.0,0.0,110401,0.0,16177.0,66.0,102.0
43.0,26,101.0,37.0,2.0,8045.0,1280.0,0.0,12.0,1983.0,0.0,0.0,170.0,0.0,110401,0.0,18108.0,66.0,102.0
43.0,27,108.0,37.0,2.0,8505.0,1280.0,0.0,12.0,2025.0,0.0,0.0,175.0,0.0,110401,0.0,20126.0,66.0,102.0
43.0,28,113.0,37.0,2.0,8655.0,1280.0,0.0,12.0,2056.0,0.0,0.0,180.0,0.0,110401,0.0,22324.0,66.0,102.0
43.0,29,118.0,37.0,2.0,9125.0,1280.0,0.0,12.0,2089.0,0.0,0.0,185.0,0.0,110401,0.0,24650.0,66.0,102.0
43.0,30,123.0,37.0,2.0,9275.0,1280.0,0.0,12.0,2124.0,0.0,0.0,190.0,0.0,110401,0.0,27160.0,66.0,102.0
43.0,31,123.0,37.0,2.0,9950.0,1280.0,0.0,12.0,2159.0,0.0,0.0,190.0,0.0,110401,0.0,29771.0,66.0,102.0
43.0,32,129.0,37.0,2.0,10110.0,1280.0,0.0,12.0,2194.0,0.0,0.0,196.0,0.0,110401,0.0,32492.0,66.0,102.0
43.0,33,135.0,37.0,2.0,10650.0,1280.0,0.0,12.0,2228.0,0.0,0.0,202.0,0.0,110401,0.0,35317.0,66.0,102.0
43.0,34,141.0,37.0,2.0,10830.0,1280.0,0.0,12.0,2261.0,0.0,0.0,208.0,0.0,110401,0.0,38332.0,66.0,102.0
43.0,35,147.0,37.0,2.0,11380.0,1280.0,0.0,12.0,2294.0,0.0,0.0,214.0,0.0,110401,0.0,41453.0,66.0,102.0
43.0,36,154.0,37.0,2.0,11560.0,1280.0,0.0,12.0,2327.0,0.0,0.0,221.0,0.0,110401,0.0,44717.0,66.0,102.0
43.0,37,161.0,37.0,2.0,12160.0,1280.0,0.0,12.0,2360.0,0.0,0.0,228.0,0.0,110401,0.0,48045.0,66.0,102.0
43.0,38,168.0,37.0,2.0,12760.0,1280.0,0.0,12.0,2393.0,0.0,0.0,235.0,0.0,110401,0.0,51483.0,66.0,102.0
0.0,2,0.0,0.0,1.0,65.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110501,0.0,21.0,0.0,5.0
0.0,3,0.0,0.0,2.0,185.0,125.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,110501,0.0,75.0,0.0,20.0
0.0,4,2.0,0.0,4.0,365.0,295.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,110501,0.0,174.0,0.0,55.0
10.0,5,4.0,0.0,7.0,635.0,455.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,110501,0.0,322.0,0.0,105.0
10.0,6,5.0,0.0,11.0,985.0,845.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,110501,0.0,541.0,0.0,120.0
10.0,7,12.0,0.0,15.0,1540.0,1425.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,110501,0.0,755.0,0.0,145.0
10.0,8,14.0,9.0,15.0,1970.0,1985.0,0.0,9.0,10.0,0.0,0.0,37.0,0.0,110501,0.0,1108.0,0.0,170.0
10.0,9,17.0,23.0,16.0,2220.0,1985.0,0.0,9.0,40.0,0.0,0.0,48.0,5.0,110501,0.0,1537.0,0.0,195.0
20.0,10,25.0,37.0,16.0,2420.0,1985.0,0.0,9.0,100.0,0.0,0.0,53.0,10.0,110501,0.0,2019.0,0.0,195.0
30.0,11,31.0,37.0,18.0,2620.0,2235.0,0.0,9.0,144.0,0.0,0.0,60.0,15.0,110501,0.0,2483.0,13.0,195.0
30.0,12,37.0,37.0,18.0,2990.0,2235.0,0.0,9.0,198.0,0.0,0.0,64.0,15.0,110501,0.0,3005.0,36.0,195.0
30.0,13,43.0,37.0,18.0,3140.0,2235.0,0.0,9.0,257.0,0.0,0.0,73.0,15.0,110501,0.0,3565.0,49.0,220.0
30.0,14,47.0,37.0,18.0,3140.0,2235.0,0.0,9.0,350.0,0.0,0.0,85.0,15.0,110501,0.0,4190.0,49.0,245.0
30.0,15,57.0,37.0,18.0,3140.0,2235.0,0.0,9.0,474.0,0.0,0.0,97.0,15.0,110501,0.0,4817.0,49.0,245.0
30.0,16,65.0,37.0,18.0,3140.0,2235.0,0.0,9.0,607.0,0.0,0.0,107.0,15.0,110501,0.0,5476.0,57.0,245.0
30.0,17,78.0,37.0,18.0,3190.0,2235.0,0.0,9.0,753.0,0.0,0.0,117.0,15.0,110501,0.0,6158.0,60.0,245.0
30.0,18,90.0,37.0,20.0,3240.0,2235.0,0.0,9.0,920.0,0.0,0.0,129.0,15.0,110501,0.0,6902.0,60.0,245.0
30.0,19,101.0,37.0,20.0,3335.0,2235.0,0.0,9.0,1066.0,0.0,0.0,141.0,15.0,110501,0.0,7781.0,60.0,245.0
30.0,20,111.0,37.0,20.0,3530.0,2235.0,0.0,9.0,1177.0,0.0,0.0,157.0,15.0,110501,0.0,8770.0,60.0,245.0
30.0,21,117.0,37.0,20.0,3840.0,2235.0,0.0,9.0,1272.0,0.0,0.0,176.0,15.0,110501,0.0,9860.0,60.0,245.0
30.0,22,131.0,37.0,20.0,4050.0,2235.0,0.0,9.0,1364.0,0.0,0.0,203.0,15.0,110501,0.0,11067.0,60.0,245.0
30.0,23,146.0,37.0,20.0,4260.0,2235.0,0.0,9.0,1427.0,0.0,0.0,224.0,15.0,110501,0.0,12449.0,60.0,245.0
30.0,24,165.0,37.0,20.0,4350.0,2235.0,0.0,9.0,1478.0,0.0,0.0,240.0,15.0,110501,0.0,13971.0,60.0,245.0
30.0,25,178.0,37.0,20.0,4610.0,2235.0,0.0,9.0,1511.0,0.0,0.0,253.0,15.0,110501,0.0,15685.0,60.0,245.0
30.0,26,187.0,37.0,20.0,4930.0,2235.0,0.0,9.0,1535.0,0.0,0.0,259.0,15.0,110501,0.0,17602.0,60.0,245.0
30.0,27,200.0,37.0,20.0,5190.0,2235.0,0.0,9.0,1553.0,0.0,0.0,272.0,15.0,110501,0.0,19585.0,60.0,245.0
30.0,28,205.0,37.0,20.0,5190.0,2235.0,0.0,9.0,1578.0,0.0,0.0,277.0,15.0,110501,0.0,21802.0,60.0,245.0
30.0,29,210.0,37.0,20.0,5510.0,2235.0,0.0,9.0,1611.0,0.0,0.0,282.0,15.0,110501,0.0,24144.0,60.0,245.0
30.0,30,215.0,37.0,20.0,5510.0,2235.0,0.0,9.0,1652.0,0.0,0.0,287.0,15.0,110501,0.0,26668.0,60.0,245.0
30.0,31,215.0,37.0,20.0,6035.0,2235.0,0.0,9.0,1693.0,0.0,0.0,287.0,15.0,110501,0.0,29293.0,60.0,245.0
30.0,32,215.0,37.0,20.0,6560.0,2235.0,0.0,9.0,1733.0,0.0,0.0,287.0,15.0,110501,0.0,32030.0,60.0,245.0
30.0,33,221.0,37.0,20.0,6930.0,2235.0,0.0,9.0,1771.0,0.0,0.0,293.0,15.0,110501,0.0,34871.0,60.0,245.0
30.0,34,227.0,37.0,20.0,6930.0,2235.0,0.0,9.0,1807.0,0.0,0.0,299.0,15.0,110501,0.0,37904.0,60.0,245.0
30.0,35,233.0,37.0,20.0,7300.0,2235.0,0.0,9.0,1843.0,0.0,0.0,305.0,15.0,110501,0.0,41043.0,60.0,245.0
30.0,36,240.0,37.0,20.0,7300.0,2235.0,0.0,9.0,1879.0,0.0,0.0,312.0,15.0,110501,0.0,44325.0,60.0,245.0
30.0,37,247.0,37.0,20.0,7720.0,2235.0,0.0,9.0,1915.0,0.0,0.0,319.0,15.0,110501,0.0,47671.0,60.0,245.0
30.0,38,254.0,37.0,20.0,8140.0,2235.0,0.0,9.0,1951.0,0.0,0.0,326.0,15.0,110501,0.0,51127.0,60.0,245.0
0.0,2,3.0,0.0,0.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110601,26.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110601,94.0,0.0,0.0,0.0
10.0,4,14.0,0.0,0.0,270.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,110601,214.0,0.0,0.0,0.0
10.0,5,29.0,0.0,0.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,110601,405.0,0.0,0.0,0.0
10.0,6,42.0,0.0,0.0,800.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,110601,634.0,0.0,0.0,50.0
15.0,7,56.0,0.0,0.0,1395.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,110601,894.0,0.0,0.0,85.0
30.0,8,63.0,4.0,0.0,1560.0,100.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,110601,1286.0,0.0,0.0,120.0
45.0,9,70.0,9.0,0.0,1700.0,100.0,0.0,2.0,0.0,16.0,0.0,10.0,0.0,110601,1710.0,0.0,0.0,155.0
45.0,10,75.0,14.0,0.0,1970.0,320.0,0.0,4.0,0.0,45.0,0.0,13.0,0.0,110601,2175.0,0.0,0.0,170.0
45.0,11,80.0,14.0,0.0,2130.0,540.0,0.0,5.0,0.0,90.0,0.0,13.0,5.0,110601,2687.0,0.0,0.0,186.0
45.0,12,85.0,14.0,0.0,2230.0,640.0,0.0,6.0,0.0,143.0,0.0,16.0,11.0,110601,3211.0,0.0,0.0,222.0
45.0,13,92.0,16.0,0.0,2370.0,640.0,0.0,6.0,0.0,205.0,0.0,21.0,17.0,110601,3744.0,0.0,0.0,242.0
45.0,14,99.0,18.0,0.0,2510.0,760.0,0.0,6.0,0.0,281.0,0.0,25.0,17.0,110601,4324.0,0.0,0.0,272.0
45.0,15,108.0,22.0,0.0,2540.0,880.0,0.0,6.0,0.0,351.0,0.0,33.0,17.0,110601,4929.0,0.0,0.0,282.0
45.0,16,116.0,22.0,0.0,2570.0,880.0,0.0,6.0,0.0,426.0,0.0,38.0,17.0,110601,5602.0,0.0,0.0,312.0
45.0,17,125.0,22.0,0.0,2570.0,880.0,0.0,6.0,0.0,498.0,0.0,42.0,17.0,110601,6330.0,0.0,0.0,342.0
45.0,18,134.0,22.0,0.0,2570.0,880.0,0.0,6.0,0.0,587.0,0.0,48.0,17.0,110601,7114.0,0.0,0.0,372.0
45.0,19,141.0,22.0,0.0,2570.0,880.0,0.0,6.0,0.0,720.0,0.0,53.0,17.0,110601,8002.0,0.0,0.0,372.0
45.0,20,155.0,22.0,0.0,2570.0,880.0,0.0,6.0,0.0,877.0,0.0,63.0,17.0,110601,8923.0,0.0,0.0,372.0
45.0,21,163.0,22.0,0.0,2570.0,980.0,0.0,6.0,0.0,1079.0,0.0,69.0,17.0,110601,9942.0,0.0,0.0,372.0
45.0,22,170.0,22.0,0.0,2570.0,1080.0,0.0,6.0,0.0,1297.0,0.0,74.0,17.0,110601,11139.0,0.0,0.0,372.0
45.0,23,186.0,22.0,0.0,2570.0,1080.0,0.0,6.0,0.0,1481.0,0.0,80.0,17.0,110601,12462.0,0.0,0.0,372.0
45.0,24,203.0,22.0,0.0,2570.0,1080.0,0.0,6.0,0.0,1624.0,0.0,86.0,17.0,110601,13937.0,0.0,0.0,372.0
45.0,25,211.0,22.0,0.0,2570.0,1080.0,0.0,6.0,0.0,1733.0,0.0,92.0,17.0,110601,15647.0,0.0,0.0,372.0
45.0,26,220.0,22.0,0.0,3030.0,1080.0,0.0,6.0,0.0,1805.0,0.0,98.0,17.0,110601,17487.0,0.0,0.0,372.0
45.0,27,228.0,22.0,0.0,3030.0,1080.0,0.0,6.0,0.0,1850.0,0.0,104.0,17.0,110601,19522.0,0.0,0.0,372.0
45.0,28,233.0,22.0,0.0,3030.0,1080.0,0.0,6.0,0.0,1882.0,0.0,109.0,17.0,110601,21720.0,0.0,0.0,372.0
45.0,29,237.0,22.0,0.0,3490.0,1080.0,0.0,6.0,0.0,1915.0,0.0,113.0,17.0,110601,24042.0,0.0,0.0,372.0
45.0,30,241.0,22.0,0.0,3490.0,1080.0,0.0,6.0,0.0,1949.0,0.0,117.0,17.0,110601,26563.0,0.0,0.0,372.0
45.0,31,245.0,22.0,0.0,3950.0,1080.0,0.0,6.0,0.0,1983.0,0.0,121.0,17.0,110601,29142.0,0.0,0.0,372.0
45.0,32,249.0,22.0,0.0,3950.0,1080.0,0.0,6.0,0.0,2017.0,0.0,125.0,17.0,110601,31884.0,0.0,0.0,372.0
45.0,33,253.0,22.0,0.0,4450.0,1080.0,0.0,6.0,0.0,2050.0,0.0,129.0,17.0,110601,34717.0,0.0,0.0,372.0
45.0,34,257.0,22.0,0.0,4950.0,1080.0,0.0,6.0,0.0,2082.0,0.0,133.0,17.0,110601,37699.0,0.0,0.0,372.0
45.0,35,261.0,22.0,0.0,4950.0,1080.0,0.0,6.0,0.0,2114.0,0.0,137.0,17.0,110601,40886.0,0.0,0.0,372.0
45.0,36,265.0,22.0,0.0,4950.0,1080.0,0.0,6.0,0.0,2146.0,0.0,141.0,17.0,110601,44185.0,0.0,0.0,372.0
45.0,37,270.0,22.0,0.0,5450.0,1080.0,0.0,6.0,0.0,2178.0,0.0,146.0,17.0,110601,47529.0,0.0,0.0,372.0
45.0,38,275.0,22.0,0.0,5950.0,1080.0,0.0,6.0,0.0,2210.0,0.0,151.0,17.0,110601,50977.0,0.0,0.0,372.0
0.0,2,3.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,110701,0.0,17.0,0.0,0.0
0.0,3,5.0,0.0,0.0,140.0,105.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,110701,0.0,80.0,0.0,10.0
5.0,4,7.0,0.0,0.0,260.0,245.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,110701,0.0,198.0,0.0,45.0
10.0,5,12.0,0.0,0.0,440.0,495.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,110701,0.0,381.0,0.0,70.0
10.0,6,19.0,0.0,0.0,675.0,1030.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,110701,0.0,625.0,0.0,85.0
10.0,7,31.0,0.0,0.0,880.0,1870.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,110701,0.0,915.0,0.0,85.0
10.0,8,45.0,4.0,0.0,1380.0,2315.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,110701,0.0,1207.0,0.0,85.0
10.0,9,62.0,13.0,1.0,1630.0,2435.0,0.0,0.0,25.0,0.0,0.0,49.0,0.0,110701,0.0,1585.0,0.0,85.0
20.0,10,80.0,22.0,1.0,1830.0,2615.0,0.0,0.0,70.0,0.0,0.0,54.0,0.0,110701,0.0,1996.0,5.0,85.0
30.0,11,96.0,24.0,3.0,2030.0,2925.0,0.0,0.0,107.0,0.0,0.0,61.0,0.0,110701,0.0,2405.0,20.0,85.0
30.0,12,111.0,29.0,3.0,2400.0,2985.0,0.0,2.0,140.0,0.0,0.0,67.0,0.0,110701,0.0,2865.0,35.0,85.0
30.0,13,124.0,31.0,3.0,2550.0,2985.0,0.0,4.0,189.0,0.0,0.0,73.0,0.0,110701,0.0,3391.0,48.0,110.0
30.0,14,133.0,31.0,3.0,2550.0,2985.0,0.0,6.0,258.0,0.0,0.0,80.0,0.0,110701,0.0,4010.0,51.0,135.0
30.0,15,140.0,31.0,3.0,2550.0,2985.0,0.0,6.0,337.0,0.0,0.0,90.0,0.0,110701,0.0,4677.0,54.0,135.0
30.0,16,147.0,31.0,3.0,2550.0,2985.0,0.0,6.0,394.0,0.0,0.0,105.0,0.0,110701,0.0,5355.0,62.0,135.0
30.0,17,157.0,31.0,3.0,2600.0,3135.0,0.0,6.0,474.0,0.0,0.0,119.0,0.0,110701,0.0,6056.0,65.0,135.0
30.0,18,176.0,31.0,5.0,2650.0,3135.0,0.0,6.0,575.0,0.0,0.0,134.0,0.0,110701,0.0,6782.0,65.0,135.0
30.0,19,200.0,31.0,5.0,2745.0,3135.0,0.0,6.0,685.0,0.0,0.0,143.0,0.0,110701,0.0,7628.0,65.0,135.0
30.0,20,234.0,31.0,5.0,2940.0,3135.0,0.0,6.0,774.0,0.0,0.0,154.0,0.0,110701,0.0,8533.0,65.0,135.0
30.0,21,263.0,31.0,5.0,3130.0,3135.0,0.0,6.0,877.0,0.0,0.0,166.0,0.0,110701,0.0,9552.0,65.0,135.0
30.0,22,292.0,31.0,5.0,3220.0,3135.0,0.0,6.0,974.0,0.0,0.0,180.0,0.0,110701,0.0,10759.0,65.0,135.0
30.0,23,318.0,31.0,5.0,3310.0,3135.0,0.0,6.0,1047.0,0.0,0.0,192.0,0.0,110701,0.0,12139.0,65.0,135.0
30.0,24,345.0,31.0,5.0,3720.0,3135.0,0.0,6.0,1122.0,0.0,0.0,202.0,0.0,110701,0.0,13603.0,65.0,135.0
30.0,25,367.0,31.0,5.0,3720.0,3135.0,0.0,6.0,1196.0,0.0,0.0,210.0,0.0,110701,0.0,15306.0,65.0,135.0
30.0,26,376.0,31.0,5.0,4245.0,3135.0,0.0,6.0,1246.0,0.0,0.0,210.0,0.0,110701,0.0,17216.0,65.0,135.0
30.0,27,388.0,31.0,5.0,4565.0,3135.0,0.0,6.0,1280.0,0.0,0.0,215.0,0.0,110701,0.0,19230.0,65.0,135.0
30.0,28,396.0,31.0,5.0,4565.0,3135.0,0.0,6.0,1308.0,0.0,0.0,221.0,0.0,110701,0.0,21427.0,65.0,135.0
30.0,29,403.0,31.0,5.0,4885.0,3135.0,0.0,6.0,1339.0,0.0,0.0,228.0,0.0,110701,0.0,23752.0,65.0,135.0
30.0,30,411.0,31.0,5.0,4885.0,3135.0,0.0,6.0,1371.0,0.0,0.0,236.0,0.0,110701,0.0,26251.0,65.0,135.0
30.0,31,419.0,31.0,5.0,5205.0,3135.0,0.0,6.0,1403.0,0.0,0.0,244.0,0.0,110701,0.0,28824.0,65.0,135.0
30.0,32,428.0,31.0,5.0,5205.0,3135.0,0.0,6.0,1435.0,0.0,0.0,253.0,0.0,110701,0.0,31534.0,65.0,135.0
30.0,33,437.0,31.0,5.0,5575.0,3135.0,0.0,6.0,1466.0,0.0,0.0,262.0,0.0,110701,0.0,34349.0,65.0,135.0
30.0,34,446.0,31.0,5.0,5575.0,3135.0,0.0,6.0,1496.0,0.0,0.0,271.0,0.0,110701,0.0,37355.0,65.0,135.0
30.0,35,455.0,31.0,5.0,5945.0,3135.0,0.0,6.0,1526.0,0.0,0.0,280.0,0.0,110701,0.0,40467.0,65.0,135.0
30.0,36,465.0,31.0,5.0,5945.0,3135.0,0.0,6.0,1556.0,0.0,0.0,290.0,0.0,110701,0.0,43723.0,65.0,135.0
30.0,37,475.0,31.0,5.0,6365.0,3135.0,0.0,6.0,1586.0,0.0,0.0,300.0,0.0,110701,0.0,47043.0,65.0,135.0
30.0,38,485.0,31.0,5.0,6785.0,3135.0,0.0,6.0,1616.0,0.0,0.0,310.0,0.0,110701,0.0,50473.0,65.0,135.0
0.0,2,0.0,0.0,1.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,110801,0.0,20.0,0.0,0.0
0.0,3,0.0,0.0,3.0,160.0,150.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,110801,0.0,73.0,0.0,5.0
0.0,4,2.0,0.0,5.0,375.0,320.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,110801,0.0,175.0,0.0,30.0
10.0,5,5.0,0.0,11.0,800.0,480.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,110801,0.0,293.0,0.0,50.0
10.0,6,6.0,0.0,15.0,1215.0,870.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,110801,0.0,517.0,0.0,50.0
10.0,7,8.0,0.0,19.0,1535.0,1710.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,110801,0.0,780.0,0.0,75.0
10.0,8,10.0,0.0,19.0,2015.0,2570.0,0.0,9.0,0.0,0.0,0.0,38.0,0.0,110801,0.0,1097.0,0.0,100.0
10.0,9,20.0,5.0,26.0,2480.0,3020.0,0.0,9.0,10.0,0.0,0.0,53.0,0.0,110801,0.0,1416.0,0.0,100.0
10.0,10,35.0,10.0,27.0,3260.0,3320.0,0.0,9.0,30.0,0.0,0.0,72.0,0.0,110801,0.0,1726.0,5.0,100.0
30.0,11,42.0,10.0,32.0,3880.0,3620.0,0.0,9.0,82.0,0.0,0.0,75.0,0.0,110801,0.0,2137.0,10.0,100.0
30.0,12,45.0,12.0,36.0,4310.0,4020.0,0.0,9.0,140.0,0.0,0.0,87.0,0.0,110801,0.0,2554.0,30.0,100.0
30.0,13,53.0,14.0,36.0,4660.0,4140.0,0.0,9.0,199.0,0.0,0.0,97.0,0.0,110801,0.0,3013.0,50.0,125.0
30.0,14,67.0,14.0,38.0,4990.0,4260.0,0.0,9.0,282.0,0.0,0.0,108.0,0.0,110801,0.0,3508.0,50.0,156.0
30.0,15,75.0,14.0,38.0,5100.0,4260.0,0.0,9.0,396.0,0.0,0.0,118.0,0.0,110801,0.0,4115.0,50.0,162.0
30.0,16,81.0,14.0,38.0,5100.0,4260.0,0.0,9.0,508.0,0.0,0.0,131.0,0.0,110801,0.0,4760.0,53.0,162.0
30.0,17,87.0,14.0,38.0,5150.0,4260.0,0.0,9.0,619.0,0.0,0.0,145.0,0.0,110801,0.0,5428.0,60.0,162.0
30.0,18,96.0,14.0,38.0,5200.0,4260.0,0.0,9.0,778.0,0.0,0.0,154.0,0.0,110801,0.0,6167.0,64.0,162.0
30.0,19,105.0,14.0,38.0,5545.0,4260.0,0.0,9.0,943.0,0.0,0.0,161.0,0.0,110801,0.0,7003.0,64.0,162.0
30.0,20,115.0,14.0,43.0,5990.0,4260.0,0.0,9.0,1061.0,0.0,0.0,171.0,0.0,110801,0.0,7897.0,64.0,162.0
30.0,21,127.0,14.0,48.0,6245.0,4260.0,0.0,9.0,1208.0,0.0,0.0,184.0,0.0,110801,0.0,8869.0,64.0,162.0
30.0,22,139.0,14.0,48.0,6400.0,4260.0,0.0,9.0,1373.0,0.0,0.0,197.0,0.0,110801,0.0,10055.0,64.0,162.0
30.0,23,153.0,14.0,48.0,6490.0,4260.0,0.0,9.0,1490.0,0.0,0.0,208.0,0.0,110801,0.0,11441.0,64.0,162.0
30.0,24,161.0,14.0,48.0,7105.0,4260.0,0.0,9.0,1584.0,0.0,0.0,213.0,0.0,110801,0.0,12952.0,64.0,162.0
30.0,25,170.0,14.0,48.0,7630.0,4260.0,0.0,9.0,1667.0,0.0,0.0,219.0,0.0,110801,0.0,14628.0,64.0,162.0
30.0,26,179.0,14.0,48.0,8155.0,4260.0,0.0,9.0,1716.0,0.0,0.0,225.0,0.0,110801,0.0,16467.0,64.0,162.0
30.0,27,186.0,14.0,48.0,9000.0,4260.0,0.0,9.0,1744.0,0.0,0.0,230.0,0.0,110801,0.0,18406.0,64.0,162.0
30.0,28,193.0,14.0,48.0,9845.0,4260.0,0.0,9.0,1772.0,0.0,0.0,235.0,0.0,110801,0.0,20474.0,64.0,162.0
30.0,29,198.0,14.0,48.0,10690.0,4260.0,0.0,9.0,1801.0,0.0,0.0,240.0,0.0,110801,0.0,22715.0,64.0,162.0
